participant,stim,condition,category_A_label,category_B_label,category,angle,radius,angle_psy,radius_psy,key_choice,rt,trial_type,block_n,trial_n,category_choice
13,2,standard/switch,f,j,A,10,57,-24.53495333,-12.0763604,f,1.4046168999921065,switch,3,2,A
13,20,standard/switch,f,j,A,33,140,26.14711175410772,43.96860584938808,f,2.2426069999928586,standard,3,3,A
13,12,standard/switch,f,j,B,25,57,9.177647168036223,-16.07892918,j,4.237002400011988,standard,3,4,B
13,7,standard/switch,f,j,Test,17,57,-6.953638003,-14.02238557,j,0.8005831000045873,standard,3,5,B
13,1,standard/switch,f,j,Test,10,30,-20.84275308,-36.88849953,j,0.6528854000207502,standard,3,6,B
13,17,standard/switch,f,j,B,33,57,26.21866752665977,-14.79865055,j,0.8009263999992982,standard,3,7,B
13,7,standard/switch,f,j,Test,17,57,-6.953638003,-14.02238557,j,0.8147257000091486,standard,3,8,B
13,20,standard/switch,f,j,A,33,140,26.14711175410772,43.96860584938808,j,1.612267599994084,switch,3,9,B
13,5,standard/switch,f,j,A,10,140,-16.71390068,50.111230393533226,f,1.2814835000026503,standard,3,10,A
13,5,standard/switch,f,j,A,10,140,-16.71390068,50.111230393533226,j,1.8511963000055405,switch,3,11,B
13,2,standard/switch,f,j,A,10,57,-24.53495333,-12.0763604,j,2.0388972999935504,standard,3,12,B
13,17,standard/switch,f,j,B,33,57,26.21866752665977,-14.79865055,f,2.625595199991949,switch,3,13,A
13,8,standard/switch,f,j,A,17,85,-8.995342757,8.387433417892344,j,1.5086886000062805,standard,3,14,B
13,3,standard/switch,f,j,A,10,85,-26.47077232,11.92758930596587,f,0.6697090999805368,standard,3,15,A
13,10,standard/switch,f,j,A,17,140,-1.732665378,46.70107673091564,f,0.90399819999584,standard,3,16,A
13,23,standard/switch,f,j,B,40,85,38.21996555398914,5.057706707981728,j,1.6587135999870952,standard,3,17,B
13,24,standard/switch,f,j,B,40,113,37.71162000489743,24.31290640287821,f,6.349362999986624,switch,3,18,A
13,19,standard/switch,f,j,Test,33,113,26.34861461926153,27.630709460791525,f,3.264552800013917,standard,3,19,A
13,6,standard/switch,f,j,B,17,30,-3.854444584,-37.8392214,f,1.850135600019712,switch,3,20,A
13,22,standard/switch,f,j,B,40,57,41.88083319458841,-14.98800492,j,3.597796699992614,standard,3,21,B
13,25,standard/switch,f,j,Test,40,140,38.35549087886737,42.56620206713007,f,2.1376733999932185,switch,3,22,A
13,25,standard/switch,f,j,Test,40,140,38.35549087886737,42.56620206713007,f,1.4332734000054188,standard,3,23,A
13,10,standard/switch,f,j,A,17,140,-1.732665378,46.70107673091564,j,3.5319009000086226,switch,3,24,B
13,13,standard/switch,f,j,Test,25,85,9.818056926810664,7.222251006984481,j,3.931844500009902,standard,3,25,B
13,13,standard/switch,f,j,Test,25,85,9.818056926810664,7.222251006984481,f,1.3782410999992862,switch,3,26,A
13,15,standard/switch,f,j,A,25,140,12.129448921922751,51.77476957,f,1.2805553999787662,standard,3,27,A
13,25,standard/switch,f,j,Test,40,140,38.35549087886737,42.56620206713007,f,0.8987530000158586,standard,3,28,A
13,19,standard/switch,f,j,Test,33,113,26.34861461926153,27.630709460791525,f,1.1088006000209134,standard,3,29,A
13,25,standard/switch,f,j,Test,40,140,38.35549087886737,42.56620206713007,f,0.6859069000056479,standard,3,30,A
13,14,standard/switch,f,j,A,25,113,8.045214428,27.52140038259675,f,0.968606299982639,standard,3,31,A
13,6,standard/switch,f,j,B,17,30,-3.854444584,-37.8392214,j,0.687401899980614,standard,3,32,B
13,19,standard/switch,f,j,Test,33,113,26.34861461926153,27.630709460791525,f,2.464867100003175,switch,3,33,A
13,1,standard/switch,f,j,Test,10,30,-20.84275308,-36.88849953,j,1.4673489000124391,standard,3,34,B
13,25,standard/switch,f,j,Test,40,140,38.35549087886737,42.56620206713007,f,0.8620266999932937,standard,3,35,A
13,24,standard/switch,f,j,B,40,113,37.71162000489743,24.31290640287821,f,1.0412187000038102,standard,3,36,A
13,1,standard/switch,f,j,Test,10,30,-20.84275308,-36.88849953,j,0.9729604000167456,standard,3,37,B
13,19,standard/switch,f,j,Test,33,113,26.34861461926153,27.630709460791525,f,1.9084918000153264,standard,3,38,A
13,16,standard/switch,f,j,B,33,30,30.19684495481618,-38.42373928,f,2.460132199979853,switch,3,39,A
13,13,standard/switch,f,j,Test,25,85,9.818056926810664,7.222251006984481,j,2.814166700001806,standard,3,40,B
13,1,standard/switch,f,j,Test,10,30,-20.84275308,-36.88849953,j,0.5707615000137594,standard,3,41,B
13,4,standard/switch,f,j,A,10,113,-23.83479794,30.479004461502832,f,0.8495177000004333,standard,3,42,A
13,19,standard/switch,f,j,Test,33,113,26.34861461926153,27.630709460791525,f,1.1092219999991355,standard,3,43,A
13,9,standard/switch,f,j,A,17,113,-5.541832691,31.07890857909637,f,1.078827099991031,standard,3,44,A
13,1,standard/switch,f,j,Test,10,30,-20.84275308,-36.88849953,f,1.3368079999927431,switch,3,45,A
13,13,standard/switch,f,j,Test,25,85,9.818056926810664,7.222251006984481,j,6.073096700012684,standard,3,46,B
13,16,standard/switch,f,j,B,33,30,30.19684495481618,-38.42373928,j,0.7592366999888327,standard,3,47,B
13,13,standard/switch,f,j,Test,25,85,9.818056926810664,7.222251006984481,j,0.6482168000075035,standard,3,48,B
13,7,standard/switch,f,j,Test,17,57,-6.953638003,-14.02238557,j,0.514913000020897,standard,3,49,B
13,11,standard/switch,f,j,B,25,30,13.264524555129096,-38.2203846,j,0.5251428000046872,standard,3,50,B
13,15,standard/switch,f,j,A,25,140,12.129448921922751,51.77476957,j,1.6625606000015978,switch,3,51,B
13,21,standard/switch,f,j,B,40,30,45.13982813678688,-35.30081098,j,1.0167371999996249,standard,3,52,B
13,21,standard/switch,f,j,B,40,30,45.13982813678688,-35.30081098,f,2.3817366999865044,switch,3,53,A
13,18,standard/switch,f,j,B,33,85,26.821232143487904,6.976824754974014,j,1.6762050999968778,standard,3,54,B
13,7,standard/switch,f,j,Test,17,57,-6.953638003,-14.02238557,f,1.173069399985252,switch,3,55,A
14,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,7.084610000019893,standard,1,1,A
14,1,switch/standard,j,f,Test,10,30,-20.84275308,-36.88849953,j,6.029631900019012,standard,1,2,A
14,6,switch/standard,j,f,B,17,30,-3.854444584,-37.8392214,f,5.249669499986339,switch,1,3,B
14,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,3.0619548999820836,standard,1,4,A
14,15,switch/standard,j,f,A,25,140,12.129448921922751,51.77476957,j,1.32211940002162,standard,1,5,A
14,2,switch/standard,j,f,A,10,57,-24.53495333,-12.0763604,j,1.439038900018204,standard,1,6,A
14,1,switch/standard,j,f,Test,10,30,-20.84275308,-36.88849953,j,1.7704756000312043,standard,1,7,A
14,9,switch/standard,j,f,A,17,113,-5.541832691,31.07890857909637,j,1.2807942000217736,standard,1,8,A
14,15,switch/standard,j,f,A,25,140,12.129448921922751,51.77476957,j,2.2744355999748223,switch,1,9,A
14,13,switch/standard,j,f,Test,25,85,9.818056926810664,7.222251006984481,f,4.587172899977304,standard,1,10,B
14,13,switch/standard,j,f,Test,25,85,9.818056926810664,7.222251006984481,j,2.393333600019105,standard,1,11,A
14,24,switch/standard,j,f,B,40,113,37.71162000489743,24.31290640287821,j,2.069432499993127,switch,1,12,A
14,7,switch/standard,j,f,Test,17,57,-6.953638003,-14.02238557,j,2.865794100041967,standard,1,13,A
14,16,switch/standard,j,f,B,33,30,30.19684495481618,-38.42373928,f,2.4074230000260286,switch,1,14,B
14,6,switch/standard,j,f,B,17,30,-3.854444584,-37.8392214,f,2.442030300037004,standard,1,15,B
14,7,switch/standard,j,f,Test,17,57,-6.953638003,-14.02238557,f,3.0066245999769308,standard,1,16,B
14,1,switch/standard,j,f,Test,10,30,-20.84275308,-36.88849953,f,1.2790984999737702,switch,1,17,B
14,17,switch/standard,j,f,B,33,57,26.21866752665977,-14.79865055,f,2.012244699988514,standard,1,18,B
14,1,switch/standard,j,f,Test,10,30,-20.84275308,-36.88849953,j,3.946876300033182,standard,1,19,A
14,20,switch/standard,j,f,A,33,140,26.14711175410772,43.96860584938808,j,1.567360799992457,standard,1,20,A
14,3,switch/standard,j,f,A,10,85,-26.47077232,11.92758930596587,j,0.734939799993299,standard,1,21,A
14,18,switch/standard,j,f,B,33,85,26.821232143487904,6.976824754974014,f,1.4303291999967769,standard,1,22,B
14,7,switch/standard,j,f,Test,17,57,-6.953638003,-14.02238557,j,10.874867200036531,standard,1,23,A
14,19,switch/standard,j,f,Test,33,113,26.34861461926153,27.630709460791525,j,5.581588500004727,switch,1,24,A
14,16,switch/standard,j,f,B,33,30,30.19684495481618,-38.42373928,f,1.288941900013015,standard,1,25,B
14,13,switch/standard,j,f,Test,25,85,9.818056926810664,7.222251006984481,j,1.2754136000294238,standard,1,26,A
14,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,2.4938953000237234,switch,1,27,A
14,5,switch/standard,j,f,A,10,140,-16.71390068,50.111230393533226,j,3.3842986000236124,standard,1,28,A
14,19,switch/standard,j,f,Test,33,113,26.34861461926153,27.630709460791525,j,2.515329899964854,standard,1,29,A
14,13,switch/standard,j,f,Test,25,85,9.818056926810664,7.222251006984481,j,5.931819099991117,standard,1,30,A
14,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,0.7987066999776289,standard,1,31,A
14,19,switch/standard,j,f,Test,33,113,26.34861461926153,27.630709460791525,j,0.7897761999629438,standard,1,32,A
14,24,switch/standard,j,f,B,40,113,37.71162000489743,24.31290640287821,j,1.1246775000472553,standard,1,33,A
14,21,switch/standard,j,f,B,40,30,45.13982813678688,-35.30081098,f,2.0456794999772683,switch,1,34,B
14,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,0.7252383999875747,standard,1,35,A
14,5,switch/standard,j,f,A,10,140,-16.71390068,50.111230393533226,j,2.1734870999935083,switch,1,36,A
14,4,switch/standard,j,f,A,10,113,-23.83479794,30.479004461502832,j,1.5104311000322923,standard,1,37,A
14,10,switch/standard,j,f,A,17,140,-1.732665378,46.70107673091564,j,1.2230687999981456,standard,1,38,A
14,1,switch/standard,j,f,Test,10,30,-20.84275308,-36.88849953,f,1.43565130000934,standard,1,39,B
14,7,switch/standard,j,f,Test,17,57,-6.953638003,-14.02238557,f,1.0953749000327662,switch,1,40,B
14,7,switch/standard,j,f,Test,17,57,-6.953638003,-14.02238557,f,1.4092156999977306,standard,1,41,B
14,13,switch/standard,j,f,Test,25,85,9.818056926810664,7.222251006984481,j,1.365365500038024,switch,1,42,A
14,12,switch/standard,j,f,B,25,57,9.177647168036223,-16.07892918,f,0.9335622999933548,standard,1,43,B
14,10,switch/standard,j,f,A,17,140,-1.732665378,46.70107673091564,j,0.8245804999605753,switch,1,44,A
14,14,switch/standard,j,f,A,25,113,8.045214428,27.52140038259675,j,0.6253988000098616,standard,1,45,A
14,22,switch/standard,j,f,B,40,57,41.88083319458841,-14.98800492,f,0.5194257000111975,standard,1,46,B
14,2,switch/standard,j,f,A,10,57,-24.53495333,-12.0763604,f,1.8126586999860592,switch,1,47,B
14,23,switch/standard,j,f,B,40,85,38.21996555398914,5.057706707981728,j,0.7893433999852277,standard,1,48,A
14,17,switch/standard,j,f,B,33,57,26.21866752665977,-14.79865055,f,1.306237799988594,switch,1,49,B
14,19,switch/standard,j,f,Test,33,113,26.34861461926153,27.630709460791525,j,1.1518642000155523,standard,1,50,A
14,20,switch/standard,j,f,A,33,140,26.14711175410772,43.96860584938808,j,0.9604399999952876,switch,1,51,A
14,21,switch/standard,j,f,B,40,30,45.13982813678688,-35.30081098,f,0.5858461000025272,standard,1,52,B
14,19,switch/standard,j,f,Test,33,113,26.34861461926153,27.630709460791525,j,1.0486657000146806,standard,1,53,A
14,8,switch/standard,j,f,A,17,85,-8.995342757,8.387433417892344,j,0.8691199999884702,standard,1,54,A
14,11,switch/standard,j,f,B,25,30,13.264524555129096,-38.2203846,f,0.5838813000009395,standard,1,55,B
14,16,switch/standard,j,f,B,33,30,30.19684495481618,-38.42373928,f,0.7981231999583542,standard,2,1,B
14,15,switch/standard,j,f,A,25,140,12.129448921922751,51.77476957,j,0.604067699983716,switch,2,2,A
14,3,switch/standard,j,f,A,10,85,-26.47077232,11.92758930596587,j,1.0255851999972947,standard,2,3,A
14,10,switch/standard,j,f,A,17,140,-1.732665378,46.70107673091564,j,0.669786499987822,standard,2,4,A
14,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,1.0809958000318147,standard,2,5,A
14,7,switch/standard,j,f,Test,17,57,-6.953638003,-14.02238557,f,1.122169100039173,switch,2,6,B
14,21,switch/standard,j,f,B,40,30,45.13982813678688,-35.30081098,f,1.1086019999929704,standard,2,7,B
14,20,switch/standard,j,f,A,33,140,26.14711175410772,43.96860584938808,j,0.6683930000290275,standard,2,8,A
14,21,switch/standard,j,f,B,40,30,45.13982813678688,-35.30081098,f,1.7236274000024423,switch,2,9,B
14,13,switch/standard,j,f,Test,25,85,9.818056926810664,7.222251006984481,j,1.417546799988486,standard,2,10,A
14,8,switch/standard,j,f,A,17,85,-8.995342757,8.387433417892344,j,6.253712699981406,standard,2,11,A
14,15,switch/standard,j,f,A,25,140,12.129448921922751,51.77476957,j,6.725197399966419,standard,2,12,A
14,19,switch/standard,j,f,Test,33,113,26.34861461926153,27.630709460791525,j,1.9699945999891495,standard,2,13,A
14,18,switch/standard,j,f,B,33,85,26.821232143487904,6.976824754974014,f,0.7828319999971427,standard,2,14,B
14,16,switch/standard,j,f,B,33,30,30.19684495481618,-38.42373928,f,1.0138379000127316,switch,2,15,B
14,1,switch/standard,j,f,Test,10,30,-20.84275308,-36.88849953,f,2.428129000007175,standard,2,16,B
14,13,switch/standard,j,f,Test,25,85,9.818056926810664,7.222251006984481,f,1.5897771999589168,switch,2,17,B
14,12,switch/standard,j,f,B,25,57,9.177647168036223,-16.07892918,j,1.2842325000092387,standard,2,18,A
14,1,switch/standard,j,f,Test,10,30,-20.84275308,-36.88849953,f,1.0939922999823466,switch,2,19,B
14,14,switch/standard,j,f,A,25,113,8.045214428,27.52140038259675,j,2.1579912999877706,standard,2,20,A
14,10,switch/standard,j,f,A,17,140,-1.732665378,46.70107673091564,j,1.4289932000101544,switch,2,21,A
14,23,switch/standard,j,f,B,40,85,38.21996555398914,5.057706707981728,f,0.9343648999929428,standard,2,22,B
14,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,1.6358777999994345,standard,2,23,A
14,1,switch/standard,j,f,Test,10,30,-20.84275308,-36.88849953,j,2.359274899994489,standard,2,24,A
14,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,1.4603594000218436,switch,2,25,A
14,5,switch/standard,j,f,A,10,140,-16.71390068,50.111230393533226,j,0.8271397000062279,standard,2,26,A
14,19,switch/standard,j,f,Test,33,113,26.34861461926153,27.630709460791525,j,1.3167353000026196,standard,2,27,A
14,13,switch/standard,j,f,Test,25,85,9.818056926810664,7.222251006984481,j,6.453807199955918,standard,2,28,A
14,13,switch/standard,j,f,Test,25,85,9.818056926810664,7.222251006984481,f,9.870457200042438,standard,2,29,B
14,4,switch/standard,j,f,A,10,113,-23.83479794,30.479004461502832,j,0.8586875000037253,standard,2,30,A
14,9,switch/standard,j,f,A,17,113,-5.541832691,31.07890857909637,j,0.8376905999612063,standard,2,31,A
14,1,switch/standard,j,f,Test,10,30,-20.84275308,-36.88849953,f,0.8179831000161357,standard,2,32,B
14,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,1.269924100022763,standard,2,33,A
14,6,switch/standard,j,f,B,17,30,-3.854444584,-37.8392214,f,0.825953199993819,standard,2,34,B
14,7,switch/standard,j,f,Test,17,57,-6.953638003,-14.02238557,f,14.885569099977149,standard,2,35,B
14,7,switch/standard,j,f,Test,17,57,-6.953638003,-14.02238557,f,0.7648131999885663,standard,2,36,B
14,6,switch/standard,j,f,B,17,30,-3.854444584,-37.8392214,f,0.8571323999785818,switch,2,37,B
14,24,switch/standard,j,f,B,40,113,37.71162000489743,24.31290640287821,f,1.0546557999914512,standard,2,38,B
14,17,switch/standard,j,f,B,33,57,26.21866752665977,-14.79865055,f,1.7475876999669708,switch,2,39,B
14,17,switch/standard,j,f,B,33,57,26.21866752665977,-14.79865055,f,0.6981943999999203,standard,2,40,B
14,13,switch/standard,j,f,Test,25,85,9.818056926810664,7.222251006984481,j,36.10103279998293,standard,2,41,A
14,11,switch/standard,j,f,B,25,30,13.264524555129096,-38.2203846,f,0.956010200025048,standard,2,42,B
14,24,switch/standard,j,f,B,40,113,37.71162000489743,24.31290640287821,j,0.8433159000123851,switch,2,43,A
14,22,switch/standard,j,f,B,40,57,41.88083319458841,-14.98800492,f,0.6909394999966025,standard,2,44,B
14,2,switch/standard,j,f,A,10,57,-24.53495333,-12.0763604,j,1.593402199971024,standard,2,45,A
14,7,switch/standard,j,f,Test,17,57,-6.953638003,-14.02238557,j,1.5121186000178568,standard,2,46,A
14,19,switch/standard,j,f,Test,33,113,26.34861461926153,27.630709460791525,j,1.70278849999886,switch,2,47,A
14,7,switch/standard,j,f,Test,17,57,-6.953638003,-14.02238557,f,0.7345620000269264,standard,2,48,B
14,5,switch/standard,j,f,A,10,140,-16.71390068,50.111230393533226,j,2.115887299994938,switch,2,49,A
14,19,switch/standard,j,f,Test,33,113,26.34861461926153,27.630709460791525,j,7.479710799991153,standard,2,50,A
14,2,switch/standard,j,f,A,10,57,-24.53495333,-12.0763604,f,1.1164280999801122,switch,2,51,B
14,1,switch/standard,j,f,Test,10,30,-20.84275308,-36.88849953,f,1.885975299985148,standard,2,52,B
14,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,1.0488077999907546,standard,2,53,A
14,19,switch/standard,j,f,Test,33,113,26.34861461926153,27.630709460791525,j,6.492580399964936,standard,2,54,A
14,20,switch/standard,j,f,A,33,140,26.14711175410772,43.96860584938808,j,1.1540738000185229,switch,2,55,A
14,7,switch/standard,j,f,Test,17,57,-6.953638003,-14.02238557,j,9.601144900021607,standard,3,1,A
14,21,switch/standard,j,f,B,40,30,45.13982813678688,-35.30081098,f,0.913375999953132,standard,3,2,B
14,1,switch/standard,j,f,Test,10,30,-20.84275308,-36.88849953,j,2.0107139000319876,standard,3,3,A
14,24,switch/standard,j,f,B,40,113,37.71162000489743,24.31290640287821,j,1.5592924000229686,standard,3,4,A
14,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,1.139553899993189,switch,3,5,A
14,1,switch/standard,j,f,Test,10,30,-20.84275308,-36.88849953,j,1.5250667000073008,standard,3,6,A
14,16,switch/standard,j,f,B,33,30,30.19684495481618,-38.42373928,f,1.2200989000266418,switch,3,7,B
14,18,switch/standard,j,f,B,33,85,26.821232143487904,6.976824754974014,j,0.8020544999744743,standard,3,8,A
14,14,switch/standard,j,f,A,25,113,8.045214428,27.52140038259675,j,2.4238308999920264,standard,3,9,A
14,17,switch/standard,j,f,B,33,57,26.21866752665977,-14.79865055,f,0.6949694000068121,switch,3,10,B
14,15,switch/standard,j,f,A,25,140,12.129448921922751,51.77476957,j,0.657801199995447,standard,3,11,A
14,10,switch/standard,j,f,A,17,140,-1.732665378,46.70107673091564,j,1.0963850999833085,switch,3,12,A
14,19,switch/standard,j,f,Test,33,113,26.34861461926153,27.630709460791525,j,0.7451931000105105,standard,3,13,A
14,7,switch/standard,j,f,Test,17,57,-6.953638003,-14.02238557,j,1.4427477000281217,standard,3,14,A
14,1,switch/standard,j,f,Test,10,30,-20.84275308,-36.88849953,f,0.996861900028307,switch,3,15,B
14,11,switch/standard,j,f,B,25,30,13.264524555129096,-38.2203846,f,1.5158497999655085,standard,3,16,B
14,17,switch/standard,j,f,B,33,57,26.21866752665977,-14.79865055,f,1.2455394999706186,standard,3,17,B
14,13,switch/standard,j,f,Test,25,85,9.818056926810664,7.222251006984481,j,0.6966878999955952,standard,3,18,A
14,6,switch/standard,j,f,B,17,30,-3.854444584,-37.8392214,f,0.9874167999951168,standard,3,19,B
14,15,switch/standard,j,f,A,25,140,12.129448921922751,51.77476957,j,0.7121065999963321,switch,3,20,A
14,19,switch/standard,j,f,Test,33,113,26.34861461926153,27.630709460791525,j,1.4498013000120409,standard,3,21,A
14,7,switch/standard,j,f,Test,17,57,-6.953638003,-14.02238557,f,0.8622682999703102,switch,3,22,B
14,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,0.5921601000009105,standard,3,23,A
14,6,switch/standard,j,f,B,17,30,-3.854444584,-37.8392214,f,0.520335300010629,switch,3,24,B
14,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,0.5366325000068173,standard,3,25,A
14,5,switch/standard,j,f,A,10,140,-16.71390068,50.111230393533226,j,1.0927118000108749,switch,3,26,A
14,16,switch/standard,j,f,B,33,30,30.19684495481618,-38.42373928,f,0.5605958999949507,standard,3,27,B
14,2,switch/standard,j,f,A,10,57,-24.53495333,-12.0763604,f,1.330065399990417,switch,3,28,B
14,23,switch/standard,j,f,B,40,85,38.21996555398914,5.057706707981728,f,1.2589075000141747,standard,3,29,B
14,5,switch/standard,j,f,A,10,140,-16.71390068,50.111230393533226,j,2.6346483000088483,standard,3,30,A
14,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,0.6786651999573223,standard,3,31,A
14,13,switch/standard,j,f,Test,25,85,9.818056926810664,7.222251006984481,j,0.7221098000300117,standard,3,32,A
14,20,switch/standard,j,f,A,33,140,26.14711175410772,43.96860584938808,j,0.5064481000299565,standard,3,33,A
14,9,switch/standard,j,f,A,17,113,-5.541832691,31.07890857909637,j,0.46010490000480786,standard,3,34,A
14,19,switch/standard,j,f,Test,33,113,26.34861461926153,27.630709460791525,j,0.3350907000130974,standard,3,35,A
14,7,switch/standard,j,f,Test,17,57,-6.953638003,-14.02238557,f,0.4722940999781713,standard,3,36,B
14,1,switch/standard,j,f,Test,10,30,-20.84275308,-36.88849953,f,0.4659285999950953,standard,3,37,B
14,13,switch/standard,j,f,Test,25,85,9.818056926810664,7.222251006984481,f,1.7191721000126563,standard,3,38,B
14,10,switch/standard,j,f,A,17,140,-1.732665378,46.70107673091564,j,0.527008900011424,standard,3,39,A
14,7,switch/standard,j,f,Test,17,57,-6.953638003,-14.02238557,f,1.1521329000242986,standard,3,40,B
14,19,switch/standard,j,f,Test,33,113,26.34861461926153,27.630709460791525,j,1.125497600005474,switch,3,41,A
14,2,switch/standard,j,f,A,10,57,-24.53495333,-12.0763604,j,1.831076900009066,standard,3,42,A
14,24,switch/standard,j,f,B,40,113,37.71162000489743,24.31290640287821,j,1.1801491000223905,switch,3,43,A
14,19,switch/standard,j,f,Test,33,113,26.34861461926153,27.630709460791525,j,1.1057870999793522,standard,3,44,A
14,22,switch/standard,j,f,B,40,57,41.88083319458841,-14.98800492,f,0.5707667999668047,standard,3,45,B
14,13,switch/standard,j,f,Test,25,85,9.818056926810664,7.222251006984481,f,1.7534948999527842,switch,3,46,B
14,8,switch/standard,j,f,A,17,85,-8.995342757,8.387433417892344,j,0.8876170000294223,standard,3,47,A
14,20,switch/standard,j,f,A,33,140,26.14711175410772,43.96860584938808,j,1.6971774999983609,switch,3,48,A
14,1,switch/standard,j,f,Test,10,30,-20.84275308,-36.88849953,f,0.6631941999658011,standard,3,49,B
14,3,switch/standard,j,f,A,10,85,-26.47077232,11.92758930596587,j,0.7356560999760404,standard,3,50,A
14,4,switch/standard,j,f,A,10,113,-23.83479794,30.479004461502832,j,0.6390144000179134,standard,3,51,A
14,21,switch/standard,j,f,B,40,30,45.13982813678688,-35.30081098,f,1.2186226000194438,switch,3,52,B
14,13,switch/standard,j,f,Test,25,85,9.818056926810664,7.222251006984481,j,0.9437479000189342,standard,3,53,A
14,12,switch/standard,j,f,B,25,57,9.177647168036223,-16.07892918,f,1.6389865000382997,standard,3,54,B
14,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,0.9066210000310092,standard,3,55,A
15,19,standard/switch,f,j,Test,33,113,26.34861461926153,27.630709460791525,f,3.056162699998822,standard,1,1,A
15,1,standard/switch,f,j,Test,10,30,-20.84275308,-36.88849953,j,1.058501600055024,standard,1,2,B
15,7,standard/switch,f,j,Test,17,57,-6.953638003,-14.02238557,f,3.7663989000138822,switch,1,3,A
15,13,standard/switch,f,j,Test,25,85,9.818056926810664,7.222251006984481,f,5.19498620001832,standard,1,4,A
15,25,standard/switch,f,j,Test,40,140,38.35549087886737,42.56620206713007,f,1.3889316000277176,standard,1,5,A
15,8,standard/switch,f,j,A,17,85,-8.995342757,8.387433417892344,j,2.22688139998354,standard,1,6,B
15,7,standard/switch,f,j,Test,17,57,-6.953638003,-14.02238557,j,0.9198257999960332,standard,1,7,B
15,7,standard/switch,f,j,Test,17,57,-6.953638003,-14.02238557,j,0.6953712000395171,standard,1,8,B
15,22,standard/switch,f,j,B,40,57,41.88083319458841,-14.98800492,j,0.7533457999816164,standard,1,9,B
15,9,standard/switch,f,j,A,17,113,-5.541832691,31.07890857909637,f,0.8647695999825373,standard,1,10,A
15,1,standard/switch,f,j,Test,10,30,-20.84275308,-36.88849953,f,1.365101900009904,switch,1,11,A
15,20,standard/switch,f,j,A,33,140,26.14711175410772,43.96860584938808,f,13.339365799969528,standard,1,12,A
15,21,standard/switch,f,j,B,40,30,45.13982813678688,-35.30081098,f,3.6193538999650623,switch,1,13,A
15,25,standard/switch,f,j,Test,40,140,38.35549087886737,42.56620206713007,f,2.526282100006938,standard,1,14,A
15,1,standard/switch,f,j,Test,10,30,-20.84275308,-36.88849953,j,1.197964499995578,standard,1,15,B
15,25,standard/switch,f,j,Test,40,140,38.35549087886737,42.56620206713007,j,1.5151119000511244,switch,1,16,B
15,2,standard/switch,f,j,A,10,57,-24.53495333,-12.0763604,j,1.523940799990669,standard,1,17,B
15,24,standard/switch,f,j,B,40,113,37.71162000489743,24.31290640287821,j,1.2759316000156105,switch,1,18,B
15,16,standard/switch,f,j,B,33,30,30.19684495481618,-38.42373928,j,1.0231966999708677,standard,1,19,B
15,18,standard/switch,f,j,B,33,85,26.821232143487904,6.976824754974014,j,15.547554399992803,standard,1,20,B
15,15,standard/switch,f,j,A,25,140,12.129448921922751,51.77476957,f,0.807851399993524,standard,1,21,A
15,19,standard/switch,f,j,Test,33,113,26.34861461926153,27.630709460791525,f,1.3409986000042409,standard,1,22,A
15,6,standard/switch,f,j,B,17,30,-3.854444584,-37.8392214,j,0.6371648999629542,standard,1,23,B
15,13,standard/switch,f,j,Test,25,85,9.818056926810664,7.222251006984481,j,1.8174056999851016,standard,1,24,B
15,13,standard/switch,f,j,Test,25,85,9.818056926810664,7.222251006984481,f,3.198435799975414,switch,1,25,A
15,7,standard/switch,f,j,Test,17,57,-6.953638003,-14.02238557,j,0.8580852000159211,standard,1,26,B
15,17,standard/switch,f,j,B,33,57,26.21866752665977,-14.79865055,f,1.4694487999659032,switch,1,27,A
15,14,standard/switch,f,j,A,25,113,8.045214428,27.52140038259675,f,0.7996545000351034,standard,1,28,A
15,1,standard/switch,f,j,Test,10,30,-20.84275308,-36.88849953,j,0.95801709999796,standard,1,29,B
15,20,standard/switch,f,j,A,33,140,26.14711175410772,43.96860584938808,j,1.6524326999788173,switch,1,30,B
15,5,standard/switch,f,j,A,10,140,-16.71390068,50.111230393533226,f,1.4394970000139438,standard,1,31,A
15,17,standard/switch,f,j,B,33,57,26.21866752665977,-14.79865055,j,1.9397195000201464,standard,1,32,B
15,5,standard/switch,f,j,A,10,140,-16.71390068,50.111230393533226,j,6.706166899995878,switch,1,33,B
