participant,stim,condition,category_A_label,category_B_label,category,angle,radius,angle_psy,radius_psy,key_choice,rt,trial_type,block_n,trial_n,category_choice
12,25,switch/standard,f,j,Test,40,140,38.35549087886737,42.56620206713007,j,0.5801113999914378,standard,3,24,B
12,1,switch/standard,f,j,Test,10,30,-20.84275308,-36.88849953,f,0.4425034000305459,standard,3,25,A
12,6,switch/standard,f,j,B,17,30,-3.854444584,-37.8392214,f,1.031352899968624,standard,3,26,A
12,15,switch/standard,f,j,A,25,140,12.129448921922751,51.77476957,f,0.7314776999992318,switch,3,27,A
12,1,switch/standard,f,j,Test,10,30,-20.84275308,-36.88849953,f,0.4603493000031449,standard,3,28,A
12,13,switch/standard,f,j,Test,25,85,9.818056926810664,7.222251006984481,f,1.1206532000214793,standard,3,29,A
12,15,switch/standard,f,j,A,25,140,12.129448921922751,51.77476957,f,0.5201344000524841,standard,3,30,A
12,18,switch/standard,f,j,B,33,85,26.821232143487904,6.976824754974014,j,0.5296606000047177,standard,3,31,B
12,7,switch/standard,f,j,Test,17,57,-6.953638003,-14.02238557,f,0.4986631000065245,standard,3,32,A
12,3,switch/standard,f,j,A,10,85,-26.47077232,11.92758930596587,f,0.47731110005406663,standard,3,33,A
12,21,switch/standard,f,j,B,40,30,45.13982813678688,-35.30081098,j,0.3923260000301525,switch,3,34,B
12,25,switch/standard,f,j,Test,40,140,38.35549087886737,42.56620206713007,j,0.5669765999773517,standard,3,35,B
12,5,switch/standard,f,j,A,10,140,-16.71390068,50.111230393533226,f,0.7094968999736011,switch,3,36,A
12,13,switch/standard,f,j,Test,25,85,9.818056926810664,7.222251006984481,f,0.8467558000120334,standard,3,37,A
12,19,switch/standard,f,j,Test,33,113,26.34861461926153,27.630709460791525,j,0.4678951000096277,standard,3,38,B
12,25,switch/standard,f,j,Test,40,140,38.35549087886737,42.56620206713007,j,0.4222808000049554,switch,3,39,B
12,25,switch/standard,f,j,Test,40,140,38.35549087886737,42.56620206713007,j,0.5884885999839753,standard,3,40,B
12,7,switch/standard,f,j,Test,17,57,-6.953638003,-14.02238557,f,0.47391469997819513,standard,3,41,A
12,16,switch/standard,f,j,B,33,30,30.19684495481618,-38.42373928,j,0.4281695000245236,standard,3,42,B
12,1,switch/standard,f,j,Test,10,30,-20.84275308,-36.88849953,f,0.4738344000070356,switch,3,43,A
12,7,switch/standard,f,j,Test,17,57,-6.953638003,-14.02238557,f,0.6455784999998286,standard,3,44,A
12,24,switch/standard,f,j,B,40,113,37.71162000489743,24.31290640287821,j,0.5297639000345953,switch,3,45,B
12,11,switch/standard,f,j,B,25,30,13.264524555129096,-38.2203846,j,1.841117099975236,standard,3,46,B
12,2,switch/standard,f,j,A,10,57,-24.53495333,-12.0763604,f,0.6368584999581799,standard,3,47,A
12,4,switch/standard,f,j,A,10,113,-23.83479794,30.479004461502832,f,0.513657100033015,standard,3,48,A
12,10,switch/standard,f,j,A,17,140,-1.732665378,46.70107673091564,f,0.5866518000257201,switch,3,49,A
12,12,switch/standard,f,j,B,25,57,9.177647168036223,-16.07892918,j,0.4352083000121638,standard,3,50,B
12,7,switch/standard,f,j,Test,17,57,-6.953638003,-14.02238557,f,0.5346758000086993,standard,3,51,A
12,16,switch/standard,f,j,B,33,30,30.19684495481618,-38.42373928,j,0.42214270000113174,switch,3,52,B
12,8,switch/standard,f,j,A,17,85,-8.995342757,8.387433417892344,f,0.4193756000022404,standard,3,53,A
12,13,switch/standard,f,j,Test,25,85,9.818056926810664,7.222251006984481,f,1.3522140000131913,switch,3,54,A
12,10,switch/standard,f,j,A,17,140,-1.732665378,46.70107673091564,f,0.6079759999993257,standard,3,55,A
13,13,standard/switch,f,j,Test,25,85,9.818056926810664,7.222251006984481,j,3.8517108999949414,standard,1,1,B
13,5,standard/switch,f,j,A,10,140,-16.71390068,50.111230393533226,f,1.7022485999914352,switch,1,2,A
13,20,standard/switch,f,j,A,33,140,26.14711175410772,43.96860584938808,f,1.2466475999972315,standard,1,3,A
13,16,standard/switch,f,j,B,33,30,30.19684495481618,-38.42373928,j,1.1222121000173502,standard,1,4,B
13,13,standard/switch,f,j,Test,25,85,9.818056926810664,7.222251006984481,j,1.5944224999984726,switch,1,5,B
13,2,standard/switch,f,j,A,10,57,-24.53495333,-12.0763604,j,0.920879099983722,standard,1,6,B
13,6,standard/switch,f,j,B,17,30,-3.854444584,-37.8392214,j,0.9367078999930528,switch,1,7,B
13,19,standard/switch,f,j,Test,33,113,26.34861461926153,27.630709460791525,f,1.4961559000075797,standard,1,8,A
13,19,standard/switch,f,j,Test,33,113,26.34861461926153,27.630709460791525,f,1.1378827999869827,standard,1,9,A
13,11,standard/switch,f,j,B,25,30,13.264524555129096,-38.2203846,j,1.338897699984955,standard,1,10,B
13,13,standard/switch,f,j,Test,25,85,9.818056926810664,7.222251006984481,f,2.897729199990863,standard,1,11,A
13,18,standard/switch,f,j,B,33,85,26.821232143487904,6.976824754974014,j,2.930318400001852,standard,1,12,B
13,19,standard/switch,f,j,Test,33,113,26.34861461926153,27.630709460791525,f,1.4730174000142142,switch,1,13,A
13,25,standard/switch,f,j,Test,40,140,38.35549087886737,42.56620206713007,f,0.7398696999880485,standard,1,14,A
13,1,standard/switch,f,j,Test,10,30,-20.84275308,-36.88849953,j,1.3011022999999111,standard,1,15,B
13,23,standard/switch,f,j,B,40,85,38.21996555398914,5.057706707981728,j,2.1250248000142165,standard,1,16,B
13,1,standard/switch,f,j,Test,10,30,-20.84275308,-36.88849953,j,1.204900299984729,standard,1,17,B
13,25,standard/switch,f,j,Test,40,140,38.35549087886737,42.56620206713007,f,1.2579795999918133,standard,1,18,A
13,1,standard/switch,f,j,Test,10,30,-20.84275308,-36.88849953,j,1.2923808000050483,switch,1,19,B
13,22,standard/switch,f,j,B,40,57,41.88083319458841,-14.98800492,j,1.830163899983745,standard,1,20,B
13,7,standard/switch,f,j,Test,17,57,-6.953638003,-14.02238557,j,0.9149828999943566,standard,1,21,B
13,2,standard/switch,f,j,A,10,57,-24.53495333,-12.0763604,j,1.0280934000038542,switch,1,22,B
13,8,standard/switch,f,j,A,17,85,-8.995342757,8.387433417892344,f,2.2723202999914065,standard,1,23,A
13,19,standard/switch,f,j,Test,33,113,26.34861461926153,27.630709460791525,f,3.498263699992094,standard,1,24,A
13,24,standard/switch,f,j,B,40,113,37.71162000489743,24.31290640287821,f,1.042935099976603,standard,1,25,A
13,16,standard/switch,f,j,B,33,30,30.19684495481618,-38.42373928,j,0.926364899991313,switch,1,26,B
13,12,standard/switch,f,j,B,25,57,9.177647168036223,-16.07892918,j,0.9838168999995104,standard,1,27,B
13,24,standard/switch,f,j,B,40,113,37.71162000489743,24.31290640287821,f,1.6058911999862175,switch,1,28,A
13,19,standard/switch,f,j,Test,33,113,26.34861461926153,27.630709460791525,f,3.6824170000036247,standard,1,29,A
13,25,standard/switch,f,j,Test,40,140,38.35549087886737,42.56620206713007,f,1.1067207000160124,standard,1,30,A
13,20,standard/switch,f,j,A,33,140,26.14711175410772,43.96860584938808,f,1.0354375999886545,switch,1,31,A
13,7,standard/switch,f,j,Test,17,57,-6.953638003,-14.02238557,j,1.2329024999926332,standard,1,32,B
13,21,standard/switch,f,j,B,40,30,45.13982813678688,-35.30081098,j,0.9163434999936726,switch,1,33,B
13,7,standard/switch,f,j,Test,17,57,-6.953638003,-14.02238557,j,2.702292900008615,standard,1,34,B
13,13,standard/switch,f,j,Test,25,85,9.818056926810664,7.222251006984481,j,1.3501776000193786,standard,1,35,B
13,17,standard/switch,f,j,B,33,57,26.21866752665977,-14.79865055,j,1.045784599991748,standard,1,36,B
13,10,standard/switch,f,j,A,17,140,-1.732665378,46.70107673091564,f,0.9780213000194636,switch,1,37,A
13,4,standard/switch,f,j,A,10,113,-23.83479794,30.479004461502832,f,0.9773526999924798,standard,1,38,A
13,17,standard/switch,f,j,B,33,57,26.21866752665977,-14.79865055,j,0.9275680000137072,switch,1,39,B
13,1,standard/switch,f,j,Test,10,30,-20.84275308,-36.88849953,j,0.9286041999876034,standard,1,40,B
13,14,standard/switch,f,j,A,25,113,8.045214428,27.52140038259675,f,3.081481100001838,standard,1,41,A
13,10,standard/switch,f,j,A,17,140,-1.732665378,46.70107673091564,f,2.001310599996941,standard,1,42,A
13,15,standard/switch,f,j,A,25,140,12.129448921922751,51.77476957,f,0.8395388000062667,standard,1,43,A
13,7,standard/switch,f,j,Test,17,57,-6.953638003,-14.02238557,j,0.6834365000249818,standard,1,44,B
13,7,standard/switch,f,j,Test,17,57,-6.953638003,-14.02238557,j,0.8221570000168867,switch,1,45,B
13,3,standard/switch,f,j,A,10,85,-26.47077232,11.92758930596587,j,0.7070406999846455,standard,1,46,B
13,13,standard/switch,f,j,Test,25,85,9.818056926810664,7.222251006984481,j,2.7721574000024702,standard,1,47,B
13,21,standard/switch,f,j,B,40,30,45.13982813678688,-35.30081098,j,0.8411859000043478,standard,1,48,B
13,25,standard/switch,f,j,Test,40,140,38.35549087886737,42.56620206713007,f,0.7727264999994077,standard,1,49,A
13,5,standard/switch,f,j,A,10,140,-16.71390068,50.111230393533226,f,0.700424100010423,standard,1,50,A
13,15,standard/switch,f,j,A,25,140,12.129448921922751,51.77476957,f,0.7519623000116553,switch,1,51,A
13,6,standard/switch,f,j,B,17,30,-3.854444584,-37.8392214,j,0.7101797999930568,standard,1,52,B
13,9,standard/switch,f,j,A,17,113,-5.541832691,31.07890857909637,j,0.9752495999855456,standard,1,53,B
13,1,standard/switch,f,j,Test,10,30,-20.84275308,-36.88849953,j,2.182265399984317,standard,1,54,B
13,25,standard/switch,f,j,Test,40,140,38.35549087886737,42.56620206713007,f,0.7724795000103768,switch,1,55,A
13,12,standard/switch,f,j,B,25,57,9.177647168036223,-16.07892918,j,0.9880597000010312,standard,2,1,B
13,13,standard/switch,f,j,Test,25,85,9.818056926810664,7.222251006984481,j,4.146052900003269,standard,2,2,B
13,15,standard/switch,f,j,A,25,140,12.129448921922751,51.77476957,f,0.7674935999966692,switch,2,3,A
13,1,standard/switch,f,j,Test,10,30,-20.84275308,-36.88849953,j,2.063091299991356,standard,2,4,B
13,19,standard/switch,f,j,Test,33,113,26.34861461926153,27.630709460791525,f,1.0331997000030242,standard,2,5,A
13,7,standard/switch,f,j,Test,17,57,-6.953638003,-14.02238557,j,1.854670600005193,standard,2,6,B
13,13,standard/switch,f,j,Test,25,85,9.818056926810664,7.222251006984481,f,2.337672499998007,switch,2,7,A
13,25,standard/switch,f,j,Test,40,140,38.35549087886737,42.56620206713007,f,2.5193290999741293,standard,2,8,A
13,21,standard/switch,f,j,B,40,30,45.13982813678688,-35.30081098,j,1.270732299977681,switch,2,9,B
13,8,standard/switch,f,j,A,17,85,-8.995342757,8.387433417892344,j,3.6896366000000858,standard,2,10,B
13,25,standard/switch,f,j,Test,40,140,38.35549087886737,42.56620206713007,f,0.7616562000184786,switch,2,11,A
13,16,standard/switch,f,j,B,33,30,30.19684495481618,-38.42373928,j,1.13715759999468,standard,2,12,B
13,5,standard/switch,f,j,A,10,140,-16.71390068,50.111230393533226,f,0.9605895999993664,switch,2,13,A
13,10,standard/switch,f,j,A,17,140,-1.732665378,46.70107673091564,f,3.0873531000106595,standard,2,14,A
13,14,standard/switch,f,j,A,25,113,8.045214428,27.52140038259675,f,1.553887299989583,standard,2,15,A
13,1,standard/switch,f,j,Test,10,30,-20.84275308,-36.88849953,j,0.7045962999982294,switch,2,16,B
13,25,standard/switch,f,j,Test,40,140,38.35549087886737,42.56620206713007,f,0.6737262999813538,standard,2,17,A
13,1,standard/switch,f,j,Test,10,30,-20.84275308,-36.88849953,j,0.8447806000185665,standard,2,18,B
13,21,standard/switch,f,j,B,40,30,45.13982813678688,-35.30081098,j,0.6169587000040337,standard,2,19,B
13,17,standard/switch,f,j,B,33,57,26.21866752665977,-14.79865055,j,0.7815784999984317,switch,2,20,B
13,23,standard/switch,f,j,B,40,85,38.21996555398914,5.057706707981728,f,2.4853942999907304,standard,2,21,A
13,25,standard/switch,f,j,Test,40,140,38.35549087886737,42.56620206713007,f,0.6305692000023555,standard,2,22,A
13,20,standard/switch,f,j,A,33,140,26.14711175410772,43.96860584938808,f,0.9237289000011516,switch,2,23,A
13,11,standard/switch,f,j,B,25,30,13.264524555129096,-38.2203846,j,0.9085515000042506,standard,2,24,B
13,13,standard/switch,f,j,Test,25,85,9.818056926810664,7.222251006984481,j,3.189222700020764,standard,2,25,B
13,25,standard/switch,f,j,Test,40,140,38.35549087886737,42.56620206713007,f,0.6097659000079148,standard,2,26,A
13,7,standard/switch,f,j,Test,17,57,-6.953638003,-14.02238557,j,2.398700199992163,switch,2,27,B
13,20,standard/switch,f,j,A,33,140,26.14711175410772,43.96860584938808,f,0.7389966999762692,standard,2,28,A
13,7,standard/switch,f,j,Test,17,57,-6.953638003,-14.02238557,j,1.0604626999993343,standard,2,29,B
13,3,standard/switch,f,j,A,10,85,-26.47077232,11.92758930596587,j,3.0310234000207856,standard,2,30,B
13,4,standard/switch,f,j,A,10,113,-23.83479794,30.479004461502832,f,1.410089099983452,standard,2,31,A
13,2,standard/switch,f,j,A,10,57,-24.53495333,-12.0763604,j,1.118540399998892,standard,2,32,B
13,13,standard/switch,f,j,Test,25,85,9.818056926810664,7.222251006984481,j,7.984393099992303,standard,2,33,B
13,9,standard/switch,f,j,A,17,113,-5.541832691,31.07890857909637,f,1.3857826000021305,standard,2,34,A
13,19,standard/switch,f,j,Test,33,113,26.34861461926153,27.630709460791525,f,0.6939315000199713,standard,2,35,A
13,15,standard/switch,f,j,A,25,140,12.129448921922751,51.77476957,f,0.688988200010499,standard,2,36,A
13,24,standard/switch,f,j,B,40,113,37.71162000489743,24.31290640287821,f,0.9312601999845356,switch,2,37,A
13,24,standard/switch,f,j,B,40,113,37.71162000489743,24.31290640287821,f,1.3805809000041336,standard,2,38,A
13,19,standard/switch,f,j,Test,33,113,26.34861461926153,27.630709460791525,f,1.6820166000106838,standard,2,39,A
13,19,standard/switch,f,j,Test,33,113,26.34861461926153,27.630709460791525,f,1.8922347000043376,switch,2,40,A
13,19,standard/switch,f,j,Test,33,113,26.34861461926153,27.630709460791525,f,1.7085676999995485,standard,2,41,A
13,13,standard/switch,f,j,Test,25,85,9.818056926810664,7.222251006984481,j,1.4777700999984518,standard,2,42,B
13,22,standard/switch,f,j,B,40,57,41.88083319458841,-14.98800492,j,1.6074087000160944,standard,2,43,B
13,6,standard/switch,f,j,B,17,30,-3.854444584,-37.8392214,j,1.333342600002652,standard,2,44,B
13,1,standard/switch,f,j,Test,10,30,-20.84275308,-36.88849953,j,0.8846784000052139,standard,2,45,B
13,10,standard/switch,f,j,A,17,140,-1.732665378,46.70107673091564,f,0.7749604000127874,switch,2,46,A
13,17,standard/switch,f,j,B,33,57,26.21866752665977,-14.79865055,j,2.5339280999905895,standard,2,47,B
13,7,standard/switch,f,j,Test,17,57,-6.953638003,-14.02238557,j,1.5087495000043418,standard,2,48,B
13,2,standard/switch,f,j,A,10,57,-24.53495333,-12.0763604,j,1.142201800015755,switch,2,49,B
13,1,standard/switch,f,j,Test,10,30,-20.84275308,-36.88849953,j,1.861897199996747,standard,2,50,B
13,16,standard/switch,f,j,B,33,30,30.19684495481618,-38.42373928,j,0.8885767000028864,switch,2,51,B
13,7,standard/switch,f,j,Test,17,57,-6.953638003,-14.02238557,j,1.0262985000154004,standard,2,52,B
13,5,standard/switch,f,j,A,10,140,-16.71390068,50.111230393533226,f,0.6635446000145748,standard,2,53,A
13,6,standard/switch,f,j,B,17,30,-3.854444584,-37.8392214,j,2.2345299999869894,switch,2,54,B
13,18,standard/switch,f,j,B,33,85,26.821232143487904,6.976824754974014,j,1.526069399988046,standard,2,55,B
13,12,standard/switch,f,j,B,25,57,9.177647168036223,-16.07892918,j,0.7145742999855429,standard,3,1,B
13,24,standard/switch,f,j,B,40,113,37.71162000489743,24.31290640287821,f,6.410880400013411,standard,3,2,A
13,14,standard/switch,f,j,A,25,113,8.045214428,27.52140038259675,f,1.4763358999916818,standard,3,3,A
13,1,standard/switch,f,j,Test,10,30,-20.84275308,-36.88849953,j,0.695023600012064,switch,3,4,B
13,19,standard/switch,f,j,Test,33,113,26.34861461926153,27.630709460791525,f,2.6658888999954797,standard,3,5,A
13,16,standard/switch,f,j,B,33,30,30.19684495481618,-38.42373928,j,1.7709889999823645,standard,3,6,B
13,15,standard/switch,f,j,A,25,140,12.129448921922751,51.77476957,f,1.0495255999849178,switch,3,7,A
13,25,standard/switch,f,j,Test,40,140,38.35549087886737,42.56620206713007,f,0.7404509000189137,standard,3,8,A
13,7,standard/switch,f,j,Test,17,57,-6.953638003,-14.02238557,j,0.8688417999946978,standard,3,9,B
13,6,standard/switch,f,j,B,17,30,-3.854444584,-37.8392214,j,0.9523779000155628,switch,3,10,B
13,19,standard/switch,f,j,Test,33,113,26.34861461926153,27.630709460791525,f,1.6477555999881588,standard,3,11,A
13,25,standard/switch,f,j,Test,40,140,38.35549087886737,42.56620206713007,f,0.8674273999931756,switch,3,12,A
13,7,standard/switch,f,j,Test,17,57,-6.953638003,-14.02238557,j,1.1577319000207351,standard,3,13,B
13,22,standard/switch,f,j,B,40,57,41.88083319458841,-14.98800492,j,1.1406695999903604,standard,3,14,B
13,6,standard/switch,f,j,B,17,30,-3.854444584,-37.8392214,j,0.7577505999943241,standard,3,15,B
13,1,standard/switch,f,j,Test,10,30,-20.84275308,-36.88849953,j,0.7083528000221122,standard,3,16,B
13,1,standard/switch,f,j,Test,10,30,-20.84275308,-36.88849953,j,0.6616640000138432,standard,3,17,B
13,25,standard/switch,f,j,Test,40,140,38.35549087886737,42.56620206713007,f,0.7849623000074644,standard,3,18,A
13,25,standard/switch,f,j,Test,40,140,38.35549087886737,42.56620206713007,f,0.7429195000149775,standard,3,19,A
13,13,standard/switch,f,j,Test,25,85,9.818056926810664,7.222251006984481,j,1.8316004000080284,standard,3,20,B
13,17,standard/switch,f,j,B,33,57,26.21866752665977,-14.79865055,j,1.2999026000034064,switch,3,21,B
13,9,standard/switch,f,j,A,17,113,-5.541832691,31.07890857909637,f,1.5499384000140708,standard,3,22,A
13,13,standard/switch,f,j,Test,25,85,9.818056926810664,7.222251006984481,j,1.7812375999928918,standard,3,23,B
13,21,standard/switch,f,j,B,40,30,45.13982813678688,-35.30081098,j,0.9634696000139228,switch,3,24,B
13,19,standard/switch,f,j,Test,33,113,26.34861461926153,27.630709460791525,f,1.0502913999953307,standard,3,25,A
13,18,standard/switch,f,j,B,33,85,26.821232143487904,6.976824754974014,f,4.190394100005506,standard,3,26,A
13,20,standard/switch,f,j,A,33,140,26.14711175410772,43.96860584938808,f,0.8010798000032082,switch,3,27,A
13,11,standard/switch,f,j,B,25,30,13.264524555129096,-38.2203846,j,0.6396552999794949,standard,3,28,B
13,21,standard/switch,f,j,B,40,30,45.13982813678688,-35.30081098,j,0.5721022000070661,standard,3,29,B
13,17,standard/switch,f,j,B,33,57,26.21866752665977,-14.79865055,j,0.6257715999963693,standard,3,30,B
13,24,standard/switch,f,j,B,40,113,37.71162000489743,24.31290640287821,f,0.6150080999941565,switch,3,31,A
13,3,standard/switch,f,j,A,10,85,-26.47077232,11.92758930596587,f,3.324447299994062,standard,3,32,A
13,13,standard/switch,f,j,Test,25,85,9.818056926810664,7.222251006984481,j,10.586836899979971,standard,3,33,B
13,10,standard/switch,f,j,A,17,140,-1.732665378,46.70107673091564,f,0.7698578000126872,standard,3,34,A
13,16,standard/switch,f,j,B,33,30,30.19684495481618,-38.42373928,j,0.6657723999815062,switch,3,35,B
13,5,standard/switch,f,j,A,10,140,-16.71390068,50.111230393533226,f,0.6370110000134446,standard,3,36,A
13,7,standard/switch,f,j,Test,17,57,-6.953638003,-14.02238557,j,0.4879154000082053,standard,3,37,B
13,5,standard/switch,f,j,A,10,140,-16.71390068,50.111230393533226,f,0.8036564000067301,switch,3,38,A
13,7,standard/switch,f,j,Test,17,57,-6.953638003,-14.02238557,j,0.5521008000068832,standard,3,39,B
13,8,standard/switch,f,j,A,17,85,-8.995342757,8.387433417892344,j,1.879185800004052,standard,3,40,B
13,7,standard/switch,f,j,Test,17,57,-6.953638003,-14.02238557,j,1.0333590999944136,switch,3,41,B
13,19,standard/switch,f,j,Test,33,113,26.34861461926153,27.630709460791525,f,0.6941917999938596,standard,3,42,A
13,1,standard/switch,f,j,Test,10,30,-20.84275308,-36.88849953,j,0.6170731000020169,standard,3,43,B
13,1,standard/switch,f,j,Test,10,30,-20.84275308,-36.88849953,j,0.7103360999899451,standard,3,44,B
13,2,standard/switch,f,j,A,10,57,-24.53495333,-12.0763604,j,1.319380100001581,switch,3,45,B
13,23,standard/switch,f,j,B,40,85,38.21996555398914,5.057706707981728,j,2.1193061000085436,standard,3,46,B
13,4,standard/switch,f,j,A,10,113,-23.83479794,30.479004461502832,f,0.8316825000219978,standard,3,47,A
13,20,standard/switch,f,j,A,33,140,26.14711175410772,43.96860584938808,f,0.6439527000184171,standard,3,48,A
13,13,standard/switch,f,j,Test,25,85,9.818056926810664,7.222251006984481,f,1.8168105999939144,switch,3,49,A
13,15,standard/switch,f,j,A,25,140,12.129448921922751,51.77476957,j,0.9736445000162348,standard,3,50,B
13,13,standard/switch,f,j,Test,25,85,9.818056926810664,7.222251006984481,f,2.901378000009572,standard,3,51,A
13,19,standard/switch,f,j,Test,33,113,26.34861461926153,27.630709460791525,f,0.691910800000187,switch,3,52,A
13,2,standard/switch,f,j,A,10,57,-24.53495333,-12.0763604,j,0.8946689000003971,standard,3,53,B
13,10,standard/switch,f,j,A,17,140,-1.732665378,46.70107673091564,f,0.8883646999893244,switch,3,54,A
13,25,standard/switch,f,j,Test,40,140,38.35549087886737,42.56620206713007,f,0.7226670000236481,standard,3,55,A
14,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,2.974992999981623,standard,1,1,A
14,15,switch/standard,j,f,A,25,140,12.129448921922751,51.77476957,j,1.972484800033271,switch,1,2,A
14,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,0.802161600033287,standard,1,3,A
14,17,switch/standard,j,f,B,33,57,26.21866752665977,-14.79865055,f,0.7755775999976322,switch,1,4,B
14,7,switch/standard,j,f,Test,17,57,-6.953638003,-14.02238557,j,1.398009299999103,standard,1,5,A
14,7,switch/standard,j,f,Test,17,57,-6.953638003,-14.02238557,j,1.20256479998352,standard,1,6,A
14,10,switch/standard,j,f,A,17,140,-1.732665378,46.70107673091564,j,0.7515418999828398,switch,1,7,A
14,6,switch/standard,j,f,B,17,30,-3.854444584,-37.8392214,f,0.8479039000230841,standard,1,8,B
14,6,switch/standard,j,f,B,17,30,-3.854444584,-37.8392214,f,0.580259800015483,switch,1,9,B
14,22,switch/standard,j,f,B,40,57,41.88083319458841,-14.98800492,f,0.4593521000351757,standard,1,10,B
14,14,switch/standard,j,f,A,25,113,8.045214428,27.52140038259675,j,0.49379410000983626,standard,1,11,A
14,13,switch/standard,j,f,Test,25,85,9.818056926810664,7.222251006984481,j,1.0967778000049293,standard,1,12,A
14,2,switch/standard,j,f,A,10,57,-24.53495333,-12.0763604,j,0.6989114999887533,switch,1,13,A
14,1,switch/standard,j,f,Test,10,30,-20.84275308,-36.88849953,f,0.6776089000049978,standard,1,14,B
14,21,switch/standard,j,f,B,40,30,45.13982813678688,-35.30081098,f,0.5684379000449553,switch,1,15,B
14,7,switch/standard,j,f,Test,17,57,-6.953638003,-14.02238557,j,0.7670323000056669,standard,1,16,A
14,20,switch/standard,j,f,A,33,140,26.14711175410772,43.96860584938808,j,0.6382901999750175,standard,1,17,A
14,23,switch/standard,j,f,B,40,85,38.21996555398914,5.057706707981728,f,0.4515518000116572,standard,1,18,B
14,3,switch/standard,j,f,A,10,85,-26.47077232,11.92758930596587,j,0.39069410000229254,standard,1,19,A
14,24,switch/standard,j,f,B,40,113,37.71162000489743,24.31290640287821,f,0.5486393999890424,switch,1,20,B
14,9,switch/standard,j,f,A,17,113,-5.541832691,31.07890857909637,j,0.5487970000249334,standard,1,21,A
14,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,1.38967629999388,standard,1,22,A
14,13,switch/standard,j,f,Test,25,85,9.818056926810664,7.222251006984481,f,0.5066552999778651,standard,1,23,B
14,5,switch/standard,j,f,A,10,140,-16.71390068,50.111230393533226,j,0.6442648000083864,switch,1,24,A
14,1,switch/standard,j,f,Test,10,30,-20.84275308,-36.88849953,f,0.9692929000011644,standard,1,25,B
14,24,switch/standard,j,f,B,40,113,37.71162000489743,24.31290640287821,j,0.6237553000100888,standard,1,26,A
14,10,switch/standard,j,f,A,17,140,-1.732665378,46.70107673091564,j,0.7326185000129044,standard,1,27,A
14,21,switch/standard,j,f,B,40,30,45.13982813678688,-35.30081098,f,0.4373405000078492,standard,1,28,B
14,19,switch/standard,j,f,Test,33,113,26.34861461926153,27.630709460791525,j,0.5446588000049815,standard,1,29,A
14,18,switch/standard,j,f,B,33,85,26.821232143487904,6.976824754974014,f,0.6970973999705166,standard,1,30,B
14,19,switch/standard,j,f,Test,33,113,26.34861461926153,27.630709460791525,j,0.5160733999800868,standard,1,31,A
14,7,switch/standard,j,f,Test,17,57,-6.953638003,-14.02238557,f,0.6302935000276193,standard,1,32,B
14,1,switch/standard,j,f,Test,10,30,-20.84275308,-36.88849953,f,1.010861799994018,standard,1,33,B
14,20,switch/standard,j,f,A,33,140,26.14711175410772,43.96860584938808,j,0.9991436999989672,switch,1,34,A
14,15,switch/standard,j,f,A,25,140,12.129448921922751,51.77476957,j,0.9266986000002362,standard,1,35,A
14,7,switch/standard,j,f,Test,17,57,-6.953638003,-14.02238557,f,0.7339529000455514,switch,1,36,B
14,1,switch/standard,j,f,Test,10,30,-20.84275308,-36.88849953,f,3.4392458999645896,standard,1,37,B
14,2,switch/standard,j,f,A,10,57,-24.53495333,-12.0763604,j,1.024572700029239,standard,1,38,A
14,1,switch/standard,j,f,Test,10,30,-20.84275308,-36.88849953,f,0.7103139000246301,switch,1,39,B
14,5,switch/standard,j,f,A,10,140,-16.71390068,50.111230393533226,j,0.9667266000178644,standard,1,40,A
14,13,switch/standard,j,f,Test,25,85,9.818056926810664,7.222251006984481,j,2.2390942000201903,standard,1,41,A
14,19,switch/standard,j,f,Test,33,113,26.34861461926153,27.630709460791525,j,1.257740399974864,standard,1,42,A
14,19,switch/standard,j,f,Test,33,113,26.34861461926153,27.630709460791525,j,0.6200065999873914,standard,1,43,A
14,16,switch/standard,j,f,B,33,30,30.19684495481618,-38.42373928,f,0.5937812000047415,switch,1,44,B
14,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,0.734738000028301,standard,1,45,A
14,4,switch/standard,j,f,A,10,113,-23.83479794,30.479004461502832,j,0.5763471000245772,standard,1,46,A
14,11,switch/standard,j,f,B,25,30,13.264524555129096,-38.2203846,f,0.5274395000305958,standard,1,47,B
14,25,switch/standard,j,f,Test,40,140,38.35549087886737,42.56620206713007,j,0.7118601999827661,switch,1,48,A
14,13,switch/standard,j,f,Test,25,85,9.818056926810664,7.222251006984481,f,0.5533503999467939,standard,1,49,B
14,17,switch/standard,j,f,B,33,57,26.21866752665977,-14.79865055,f,0.6333322999998927,standard,1,50,B
14,12,switch/standard,j,f,B,25,57,9.177647168036223,-16.07892918,j,0.5591160000185482,standard,1,51,A
14,8,switch/standard,j,f,A,17,85,-8.995342757,8.387433417892344,j,0.8537632999941707,standard,1,52,A
14,13,switch/standard,j,f,Test,25,85,9.818056926810664,7.222251006984481,f,0.4553963000071235,switch,1,53,B
14,16,switch/standard,j,f,B,33,30,30.19684495481618,-38.42373928,f,0.5167858999921009,standard,1,54,B
