participant,stim,condition,category_A_label,category_B_label,category,angle,radius,angle_psy,radius_psy,key_choice,correct,rt,block_n,trial_n,category_choice
12,9,switch/standard,f,j,A,17,113,-5.541832691,31.07890857909637,f,1,0.716201999981422,3,56,A
12,18,switch/standard,f,j,B,33,85,26.821232143487904,6.976824754974014,j,1,0.48433900001691654,3,57,B
12,10,switch/standard,f,j,A,17,140,-1.732665378,46.70107673091564,f,1,0.8392197000212036,3,58,A
12,20,switch/standard,f,j,A,33,140,26.14711175410772,43.96860584938808,j,0,1.1211323999450542,3,59,B
12,22,switch/standard,f,j,B,40,57,41.88083319458841,-14.98800492,j,1,2.2894069000030868,3,60,B
12,5,switch/standard,f,j,A,10,140,-16.71390068,50.111230393533226,f,1,4.976552700041793,4,61,A
12,15,switch/standard,f,j,A,25,140,12.129448921922751,51.77476957,j,0,0.8434701999649405,4,62,B
12,10,switch/standard,f,j,A,17,140,-1.732665378,46.70107673091564,f,1,1.597300399967935,4,63,A
12,16,switch/standard,f,j,B,33,30,30.19684495481618,-38.42373928,j,1,0.6915335999801755,4,64,B
12,21,switch/standard,f,j,B,40,30,45.13982813678688,-35.30081098,j,1,0.5007690000347793,4,65,B
12,6,switch/standard,f,j,B,17,30,-3.854444584,-37.8392214,f,0,0.9257707999786362,4,66,A
12,14,switch/standard,f,j,A,25,113,8.045214428,27.52140038259675,j,0,1.0116790999891236,4,67,B
12,20,switch/standard,f,j,A,33,140,26.14711175410772,43.96860584938808,j,0,5.199540000001434,4,68,B
12,22,switch/standard,f,j,B,40,57,41.88083319458841,-14.98800492,j,1,2.1287168999551795,4,69,B
12,23,switch/standard,f,j,B,40,85,38.21996555398914,5.057706707981728,j,1,1.1430431000189856,4,70,B
12,18,switch/standard,f,j,B,33,85,26.821232143487904,6.976824754974014,j,1,0.7902210000320338,4,71,B
12,24,switch/standard,f,j,B,40,113,37.71162000489743,24.31290640287821,j,1,1.3157946999999697,4,72,B
12,12,switch/standard,f,j,B,25,57,9.177647168036223,-16.07892918,f,0,2.6914838000084274,4,73,A
12,11,switch/standard,f,j,B,25,30,13.264524555129096,-38.2203846,f,0,1.1388842000160366,4,74,A
12,4,switch/standard,f,j,A,10,113,-23.83479794,30.479004461502832,f,1,1.8732401999877768,4,75,A
12,9,switch/standard,f,j,A,17,113,-5.541832691,31.07890857909637,f,1,0.6732113999896683,4,76,A
12,8,switch/standard,f,j,A,17,85,-8.995342757,8.387433417892344,f,1,2.1711260000010952,4,77,A
12,2,switch/standard,f,j,A,10,57,-24.53495333,-12.0763604,f,1,1.9925358000327833,4,78,A
12,3,switch/standard,f,j,A,10,85,-26.47077232,11.92758930596587,f,1,0.756622500019148,4,79,A
12,17,switch/standard,f,j,B,33,57,26.21866752665977,-14.79865055,j,1,0.8838485999731347,4,80,B
12,24,switch/standard,f,j,B,40,113,37.71162000489743,24.31290640287821,j,1,1.3736341000185348,5,81,B
12,14,switch/standard,f,j,A,25,113,8.045214428,27.52140038259675,j,0,3.306864799989853,5,82,B
12,12,switch/standard,f,j,B,25,57,9.177647168036223,-16.07892918,f,0,1.568942700047046,5,83,A
12,16,switch/standard,f,j,B,33,30,30.19684495481618,-38.42373928,j,1,0.7982561999815516,5,84,B
12,15,switch/standard,f,j,A,25,140,12.129448921922751,51.77476957,f,1,8.874867099977564,5,85,A
12,21,switch/standard,f,j,B,40,30,45.13982813678688,-35.30081098,j,1,2.0867524000350386,5,86,B
12,8,switch/standard,f,j,A,17,85,-8.995342757,8.387433417892344,j,0,0.8646819000132382,5,87,B
12,20,switch/standard,f,j,A,33,140,26.14711175410772,43.96860584938808,j,0,1.5773038999759592,5,88,B
12,11,switch/standard,f,j,B,25,30,13.264524555129096,-38.2203846,j,1,0.7896383000188507,5,89,B
12,10,switch/standard,f,j,A,17,140,-1.732665378,46.70107673091564,f,1,1.587765500007663,5,90,A
12,3,switch/standard,f,j,A,10,85,-26.47077232,11.92758930596587,f,1,3.455626100010704,5,91,A
12,9,switch/standard,f,j,A,17,113,-5.541832691,31.07890857909637,f,1,0.5846736000385135,5,92,A
12,23,switch/standard,f,j,B,40,85,38.21996555398914,5.057706707981728,j,1,0.5020975000225008,5,93,B
12,22,switch/standard,f,j,B,40,57,41.88083319458841,-14.98800492,j,1,0.5994798000319861,5,94,B
12,6,switch/standard,f,j,B,17,30,-3.854444584,-37.8392214,f,0,0.7485525999800302,5,95,A
12,2,switch/standard,f,j,A,10,57,-24.53495333,-12.0763604,f,1,1.0021195000153966,5,96,A
12,17,switch/standard,f,j,B,33,57,26.21866752665977,-14.79865055,j,1,1.1999456000048667,5,97,B
12,4,switch/standard,f,j,A,10,113,-23.83479794,30.479004461502832,f,1,1.1730683999485336,5,98,A
12,5,switch/standard,f,j,A,10,140,-16.71390068,50.111230393533226,f,1,0.7312554999953136,5,99,A
12,18,switch/standard,f,j,B,33,85,26.821232143487904,6.976824754974014,j,1,0.9938579999725334,5,100,B
13,11,standard/switch,f,j,B,25,30,13.264524555129096,-38.2203846,f,0,7.488695200008806,1,1,A
13,17,standard/switch,f,j,B,33,57,26.21866752665977,-14.79865055,f,0,1.340916000015568,1,2,A
13,16,standard/switch,f,j,B,33,30,30.19684495481618,-38.42373928,j,1,1.8680517000029797,1,3,B
13,21,standard/switch,f,j,B,40,30,45.13982813678688,-35.30081098,j,1,1.4616733999864664,1,4,B
13,14,standard/switch,f,j,A,25,113,8.045214428,27.52140038259675,f,1,1.079228200018406,1,5,A
13,12,standard/switch,f,j,B,25,57,9.177647168036223,-16.07892918,j,1,1.457713200012222,1,6,B
13,15,standard/switch,f,j,A,25,140,12.129448921922751,51.77476957,f,1,1.0117206999857444,1,7,A
13,4,standard/switch,f,j,A,10,113,-23.83479794,30.479004461502832,f,1,1.256568699987838,1,8,A
13,24,standard/switch,f,j,B,40,113,37.71162000489743,24.31290640287821,j,1,2.5709302999894135,1,9,B
13,3,standard/switch,f,j,A,10,85,-26.47077232,11.92758930596587,f,1,1.6474458000157028,1,10,A
13,6,standard/switch,f,j,B,17,30,-3.854444584,-37.8392214,j,1,1.1533132000186015,1,11,B
13,5,standard/switch,f,j,A,10,140,-16.71390068,50.111230393533226,f,1,1.256162800011225,1,12,A
13,23,standard/switch,f,j,B,40,85,38.21996555398914,5.057706707981728,j,1,2.426071399997454,1,13,B
13,8,standard/switch,f,j,A,17,85,-8.995342757,8.387433417892344,f,1,1.3337582999956794,1,14,A
13,2,standard/switch,f,j,A,10,57,-24.53495333,-12.0763604,j,0,2.0445021000050474,1,15,B
13,22,standard/switch,f,j,B,40,57,41.88083319458841,-14.98800492,f,0,2.2539893000212032,1,16,A
13,18,standard/switch,f,j,B,33,85,26.821232143487904,6.976824754974014,f,0,1.3676599999889731,1,17,A
13,10,standard/switch,f,j,A,17,140,-1.732665378,46.70107673091564,f,1,2.1170653000008315,1,18,A
13,20,standard/switch,f,j,A,33,140,26.14711175410772,43.96860584938808,f,1,1.5006396000098905,1,19,A
13,9,standard/switch,f,j,A,17,113,-5.541832691,31.07890857909637,j,0,1.3495077000115998,1,20,B
13,17,standard/switch,f,j,B,33,57,26.21866752665977,-14.79865055,j,1,0.8831777999876067,2,21,B
13,2,standard/switch,f,j,A,10,57,-24.53495333,-12.0763604,j,0,1.6137850000231992,2,22,B
13,10,standard/switch,f,j,A,17,140,-1.732665378,46.70107673091564,f,1,3.232471200026339,2,23,A
13,18,standard/switch,f,j,B,33,85,26.821232143487904,6.976824754974014,j,1,2.098739700013539,2,24,B
13,6,standard/switch,f,j,B,17,30,-3.854444584,-37.8392214,f,0,2.0275201999756973,2,25,A
13,11,standard/switch,f,j,B,25,30,13.264524555129096,-38.2203846,j,1,1.212459399976069,2,26,B
13,9,standard/switch,f,j,A,17,113,-5.541832691,31.07890857909637,f,1,1.2090000000025611,2,27,A
13,15,standard/switch,f,j,A,25,140,12.129448921922751,51.77476957,f,1,0.7743235999951139,2,28,A
13,23,standard/switch,f,j,B,40,85,38.21996555398914,5.057706707981728,j,1,1.7397444999951404,2,29,B
13,20,standard/switch,f,j,A,33,140,26.14711175410772,43.96860584938808,f,1,3.4576885999995284,2,30,A
13,24,standard/switch,f,j,B,40,113,37.71162000489743,24.31290640287821,f,0,1.497827099985443,2,31,A
13,22,standard/switch,f,j,B,40,57,41.88083319458841,-14.98800492,j,1,3.4258905999886338,2,32,B
13,8,standard/switch,f,j,A,17,85,-8.995342757,8.387433417892344,f,1,2.539996700012125,2,33,A
13,16,standard/switch,f,j,B,33,30,30.19684495481618,-38.42373928,j,1,1.1135213999950793,2,34,B
13,12,standard/switch,f,j,B,25,57,9.177647168036223,-16.07892918,j,1,1.8910799000004772,2,35,B
13,4,standard/switch,f,j,A,10,113,-23.83479794,30.479004461502832,f,1,1.7950454999809151,2,36,A
13,3,standard/switch,f,j,A,10,85,-26.47077232,11.92758930596587,f,1,2.327631899999687,2,37,A
13,5,standard/switch,f,j,A,10,140,-16.71390068,50.111230393533226,f,1,1.9420441000256687,2,38,A
13,21,standard/switch,f,j,B,40,30,45.13982813678688,-35.30081098,j,1,1.108632600022247,2,39,B
13,14,standard/switch,f,j,A,25,113,8.045214428,27.52140038259675,f,1,3.885016900021583,2,40,A
13,14,standard/switch,f,j,A,25,113,8.045214428,27.52140038259675,f,1,2.1415437000105157,3,41,A
13,9,standard/switch,f,j,A,17,113,-5.541832691,31.07890857909637,f,1,1.7551629999943543,3,42,A
13,17,standard/switch,f,j,B,33,57,26.21866752665977,-14.79865055,j,1,1.0492831000010483,3,43,B
13,2,standard/switch,f,j,A,10,57,-24.53495333,-12.0763604,j,0,0.8922724000003655,3,44,B
13,22,standard/switch,f,j,B,40,57,41.88083319458841,-14.98800492,j,1,3.901040099997772,3,45,B
13,11,standard/switch,f,j,B,25,30,13.264524555129096,-38.2203846,j,1,0.971181400003843,3,46,B
13,4,standard/switch,f,j,A,10,113,-23.83479794,30.479004461502832,f,1,2.073678100015968,3,47,A
13,8,standard/switch,f,j,A,17,85,-8.995342757,8.387433417892344,j,0,3.7934230999962897,3,48,B
13,3,standard/switch,f,j,A,10,85,-26.47077232,11.92758930596587,f,1,4.012904300005175,3,49,A
13,18,standard/switch,f,j,B,33,85,26.821232143487904,6.976824754974014,j,1,3.279575000022305,3,50,B
13,12,standard/switch,f,j,B,25,57,9.177647168036223,-16.07892918,j,1,1.8553664999781176,3,51,B
13,5,standard/switch,f,j,A,10,140,-16.71390068,50.111230393533226,f,1,1.687720599991735,3,52,A
13,6,standard/switch,f,j,B,17,30,-3.854444584,-37.8392214,j,1,1.9284280000138097,3,53,B
13,16,standard/switch,f,j,B,33,30,30.19684495481618,-38.42373928,j,1,1.4562401000002865,3,54,B
13,20,standard/switch,f,j,A,33,140,26.14711175410772,43.96860584938808,f,1,0.914869500003988,3,55,A
13,15,standard/switch,f,j,A,25,140,12.129448921922751,51.77476957,f,1,2.1305210999853443,3,56,A
13,24,standard/switch,f,j,B,40,113,37.71162000489743,24.31290640287821,j,1,1.8987071000155993,3,57,B
13,23,standard/switch,f,j,B,40,85,38.21996555398914,5.057706707981728,j,1,0.993426900007762,3,58,B
13,10,standard/switch,f,j,A,17,140,-1.732665378,46.70107673091564,f,1,0.8150079000042751,3,59,A
13,21,standard/switch,f,j,B,40,30,45.13982813678688,-35.30081098,j,1,0.8996466999815311,3,60,B
13,5,standard/switch,f,j,A,10,140,-16.71390068,50.111230393533226,f,1,1.4614226999983655,4,61,A
13,11,standard/switch,f,j,B,25,30,13.264524555129096,-38.2203846,j,1,0.7906828999985009,4,62,B
13,14,standard/switch,f,j,A,25,113,8.045214428,27.52140038259675,f,1,2.748464400006924,4,63,A
13,16,standard/switch,f,j,B,33,30,30.19684495481618,-38.42373928,j,1,0.7305207000172231,4,64,B
13,9,standard/switch,f,j,A,17,113,-5.541832691,31.07890857909637,f,1,1.2669086000241805,4,65,A
13,24,standard/switch,f,j,B,40,113,37.71162000489743,24.31290640287821,f,0,4.012364000023808,4,66,A
13,18,standard/switch,f,j,B,33,85,26.821232143487904,6.976824754974014,j,1,1.1021245000010822,4,67,B
13,10,standard/switch,f,j,A,17,140,-1.732665378,46.70107673091564,f,1,2.5032078999793157,4,68,A
13,23,standard/switch,f,j,B,40,85,38.21996555398914,5.057706707981728,j,1,0.7257735000166576,4,69,B
13,21,standard/switch,f,j,B,40,30,45.13982813678688,-35.30081098,j,1,0.8139081000117585,4,70,B
13,15,standard/switch,f,j,A,25,140,12.129448921922751,51.77476957,f,1,0.7151353000081144,4,71,A
13,22,standard/switch,f,j,B,40,57,41.88083319458841,-14.98800492,j,1,0.8912798999808729,4,72,B
13,4,standard/switch,f,j,A,10,113,-23.83479794,30.479004461502832,f,1,1.6043498999788426,4,73,A
13,3,standard/switch,f,j,A,10,85,-26.47077232,11.92758930596587,j,0,1.5131942000007257,4,74,B
13,8,standard/switch,f,j,A,17,85,-8.995342757,8.387433417892344,j,0,1.1118826000019908,4,75,B
13,6,standard/switch,f,j,B,17,30,-3.854444584,-37.8392214,j,1,1.3917282999900635,4,76,B
13,17,standard/switch,f,j,B,33,57,26.21866752665977,-14.79865055,j,1,0.7810192999895662,4,77,B
13,20,standard/switch,f,j,A,33,140,26.14711175410772,43.96860584938808,f,1,0.916576299990993,4,78,A
13,12,standard/switch,f,j,B,25,57,9.177647168036223,-16.07892918,j,1,1.0757301999838091,4,79,B
13,2,standard/switch,f,j,A,10,57,-24.53495333,-12.0763604,j,0,1.0541874000045937,4,80,B
13,4,standard/switch,f,j,A,10,113,-23.83479794,30.479004461502832,f,1,8.597858399996767,5,81,A
13,11,standard/switch,f,j,B,25,30,13.264524555129096,-38.2203846,j,1,0.989121399994474,5,82,B
13,17,standard/switch,f,j,B,33,57,26.21866752665977,-14.79865055,j,1,1.0905191999918316,5,83,B
13,16,standard/switch,f,j,B,33,30,30.19684495481618,-38.42373928,j,1,0.7563690999813844,5,84,B
13,22,standard/switch,f,j,B,40,57,41.88083319458841,-14.98800492,j,1,0.730492000002414,5,85,B
13,6,standard/switch,f,j,B,17,30,-3.854444584,-37.8392214,j,1,0.6556361000111792,5,86,B
13,23,standard/switch,f,j,B,40,85,38.21996555398914,5.057706707981728,j,1,0.962330700014718,5,87,B
13,14,standard/switch,f,j,A,25,113,8.045214428,27.52140038259675,f,1,1.5855351999925915,5,88,A
13,3,standard/switch,f,j,A,10,85,-26.47077232,11.92758930596587,j,0,1.99018610001076,5,89,B
13,5,standard/switch,f,j,A,10,140,-16.71390068,50.111230393533226,j,0,1.0177237000025343,5,90,B
13,20,standard/switch,f,j,A,33,140,26.14711175410772,43.96860584938808,f,1,1.4130769000039436,5,91,A
13,21,standard/switch,f,j,B,40,30,45.13982813678688,-35.30081098,j,1,0.7934156999981496,5,92,B
13,2,standard/switch,f,j,A,10,57,-24.53495333,-12.0763604,j,0,2.102742000017315,5,93,B
13,9,standard/switch,f,j,A,17,113,-5.541832691,31.07890857909637,f,1,2.1174868999805767,5,94,A
13,12,standard/switch,f,j,B,25,57,9.177647168036223,-16.07892918,j,1,1.317328000004636,5,95,B
13,10,standard/switch,f,j,A,17,140,-1.732665378,46.70107673091564,f,1,2.765974800015101,5,96,A
13,18,standard/switch,f,j,B,33,85,26.821232143487904,6.976824754974014,j,1,1.4749849999789149,5,97,B
13,8,standard/switch,f,j,A,17,85,-8.995342757,8.387433417892344,j,0,0.9320991999993566,5,98,B
13,15,standard/switch,f,j,A,25,140,12.129448921922751,51.77476957,f,1,2.299403400014853,5,99,A
13,24,standard/switch,f,j,B,40,113,37.71162000489743,24.31290640287821,j,1,1.1162346999917645,5,100,B
14,16,switch/standard,j,f,B,33,30,30.19684495481618,-38.42373928,j,0,2.685853500035591,1,1,A
14,18,switch/standard,j,f,B,33,85,26.821232143487904,6.976824754974014,j,0,3.540347300004214,1,2,A
14,4,switch/standard,j,f,A,10,113,-23.83479794,30.479004461502832,f,0,2.0810141999972984,1,3,B
14,15,switch/standard,j,f,A,25,140,12.129448921922751,51.77476957,j,1,2.7206990999984555,1,4,A
14,5,switch/standard,j,f,A,10,140,-16.71390068,50.111230393533226,j,1,1.8796774999937045,1,5,A
14,3,switch/standard,j,f,A,10,85,-26.47077232,11.92758930596587,f,0,1.657051699992735,1,6,B
14,6,switch/standard,j,f,B,17,30,-3.854444584,-37.8392214,f,1,1.185753699974157,1,7,B
14,12,switch/standard,j,f,B,25,57,9.177647168036223,-16.07892918,f,1,5.75938689999748,1,8,B
14,9,switch/standard,j,f,A,17,113,-5.541832691,31.07890857909637,j,1,1.1214006000082009,1,9,A
14,14,switch/standard,j,f,A,25,113,8.045214428,27.52140038259675,j,1,1.832855099986773,1,10,A
14,20,switch/standard,j,f,A,33,140,26.14711175410772,43.96860584938808,j,1,1.9400852999533529,1,11,A
14,11,switch/standard,j,f,B,25,30,13.264524555129096,-38.2203846,f,1,1.0265905000269413,1,12,B
14,10,switch/standard,j,f,A,17,140,-1.732665378,46.70107673091564,j,1,0.7742640000069514,1,13,A
14,8,switch/standard,j,f,A,17,85,-8.995342757,8.387433417892344,j,1,1.4931673999526538,1,14,A
14,22,switch/standard,j,f,B,40,57,41.88083319458841,-14.98800492,f,1,0.7889026000048034,1,15,B
14,21,switch/standard,j,f,B,40,30,45.13982813678688,-35.30081098,j,0,0.7627351999981329,1,16,A
14,23,switch/standard,j,f,B,40,85,38.21996555398914,5.057706707981728,f,1,1.0806982000358405,1,17,B
14,24,switch/standard,j,f,B,40,113,37.71162000489743,24.31290640287821,f,1,5.5308938000234775,1,18,B
14,17,switch/standard,j,f,B,33,57,26.21866752665977,-14.79865055,f,1,0.7114051000098698,1,19,B
14,2,switch/standard,j,f,A,10,57,-24.53495333,-12.0763604,j,1,5.279779900040012,1,20,A
14,24,switch/standard,j,f,B,40,113,37.71162000489743,24.31290640287821,j,0,7.286047599976882,2,21,A
14,2,switch/standard,j,f,A,10,57,-24.53495333,-12.0763604,j,1,2.5380414000246674,2,22,A
14,23,switch/standard,j,f,B,40,85,38.21996555398914,5.057706707981728,f,1,1.7437722000177018,2,23,B
14,18,switch/standard,j,f,B,33,85,26.821232143487904,6.976824754974014,f,1,2.11094939999748,2,24,B
14,15,switch/standard,j,f,A,25,140,12.129448921922751,51.77476957,j,1,0.9588098999811336,2,25,A
14,14,switch/standard,j,f,A,25,113,8.045214428,27.52140038259675,f,0,1.6694669999997132,2,26,B
14,4,switch/standard,j,f,A,10,113,-23.83479794,30.479004461502832,j,1,2.3425966000068,2,27,A
14,5,switch/standard,j,f,A,10,140,-16.71390068,50.111230393533226,j,1,3.299778500047978,2,28,A
14,16,switch/standard,j,f,B,33,30,30.19684495481618,-38.42373928,f,1,0.8123051999718882,2,29,B
14,11,switch/standard,j,f,B,25,30,13.264524555129096,-38.2203846,f,1,1.1932852000463754,2,30,B
14,6,switch/standard,j,f,B,17,30,-3.854444584,-37.8392214,f,1,1.477862300002016,2,31,B
14,8,switch/standard,j,f,A,17,85,-8.995342757,8.387433417892344,j,1,9.805963599996176,2,32,A
14,9,switch/standard,j,f,A,17,113,-5.541832691,31.07890857909637,j,1,0.8853200000012293,2,33,A
14,17,switch/standard,j,f,B,33,57,26.21866752665977,-14.79865055,f,1,0.6858743000193499,2,34,B
14,12,switch/standard,j,f,B,25,57,9.177647168036223,-16.07892918,f,1,1.61572659999365,2,35,B
14,22,switch/standard,j,f,B,40,57,41.88083319458841,-14.98800492,f,1,1.9647845000145023,2,36,B
14,3,switch/standard,j,f,A,10,85,-26.47077232,11.92758930596587,f,0,0.8842573000001721,2,37,B
14,20,switch/standard,j,f,A,33,140,26.14711175410772,43.96860584938808,j,1,4.594719699991401,2,38,A
14,10,switch/standard,j,f,A,17,140,-1.732665378,46.70107673091564,j,1,1.908831899985671,2,39,A
14,21,switch/standard,j,f,B,40,30,45.13982813678688,-35.30081098,f,1,1.4213001999887638,2,40,B
14,20,switch/standard,j,f,A,33,140,26.14711175410772,43.96860584938808,j,1,10.072585500020068,3,41,A
14,14,switch/standard,j,f,A,25,113,8.045214428,27.52140038259675,j,1,11.07578229997307,3,42,A
14,15,switch/standard,j,f,A,25,140,12.129448921922751,51.77476957,j,1,1.0375349000096321,3,43,A
14,6,switch/standard,j,f,B,17,30,-3.854444584,-37.8392214,f,1,0.9215078999986872,3,44,B
14,16,switch/standard,j,f,B,33,30,30.19684495481618,-38.42373928,f,1,2.5286575999925844,3,45,B
14,12,switch/standard,j,f,B,25,57,9.177647168036223,-16.07892918,f,1,1.5997393999714404,3,46,B
14,17,switch/standard,j,f,B,33,57,26.21866752665977,-14.79865055,f,1,0.8034463999792933,3,47,B
14,10,switch/standard,j,f,A,17,140,-1.732665378,46.70107673091564,j,1,1.9529699999839067,3,48,A
14,2,switch/standard,j,f,A,10,57,-24.53495333,-12.0763604,f,0,1.8306263000122271,3,49,B
14,22,switch/standard,j,f,B,40,57,41.88083319458841,-14.98800492,f,1,0.9932863999856636,3,50,B
14,3,switch/standard,j,f,A,10,85,-26.47077232,11.92758930596587,j,1,2.3500806000083685,3,51,A
14,23,switch/standard,j,f,B,40,85,38.21996555398914,5.057706707981728,f,1,1.5243160999962129,3,52,B
14,4,switch/standard,j,f,A,10,113,-23.83479794,30.479004461502832,j,1,0.8131807000027038,3,53,A
14,18,switch/standard,j,f,B,33,85,26.821232143487904,6.976824754974014,f,1,1.7692831000313165,3,54,B
14,8,switch/standard,j,f,A,17,85,-8.995342757,8.387433417892344,j,1,0.7248964000027627,3,55,A
14,21,switch/standard,j,f,B,40,30,45.13982813678688,-35.30081098,f,1,0.6470211000414565,3,56,B
14,5,switch/standard,j,f,A,10,140,-16.71390068,50.111230393533226,j,1,0.9849422000115736,3,57,A
14,11,switch/standard,j,f,B,25,30,13.264524555129096,-38.2203846,f,1,0.6639278999646194,3,58,B
14,24,switch/standard,j,f,B,40,113,37.71162000489743,24.31290640287821,f,1,4.682297400024254,3,59,B
14,9,switch/standard,j,f,A,17,113,-5.541832691,31.07890857909637,j,1,1.7141604000353254,3,60,A
14,2,switch/standard,j,f,A,10,57,-24.53495333,-12.0763604,j,1,1.9534561000182291,4,61,A
14,10,switch/standard,j,f,A,17,140,-1.732665378,46.70107673091564,j,1,1.0395819999976084,4,62,A
14,9,switch/standard,j,f,A,17,113,-5.541832691,31.07890857909637,j,1,0.8190371000091545,4,63,A
14,17,switch/standard,j,f,B,33,57,26.21866752665977,-14.79865055,f,1,0.622592400002759,4,64,B
14,16,switch/standard,j,f,B,33,30,30.19684495481618,-38.42373928,f,1,0.676764199975878,4,65,B
14,21,switch/standard,j,f,B,40,30,45.13982813678688,-35.30081098,f,1,0.6849514000350609,4,66,B
14,8,switch/standard,j,f,A,17,85,-8.995342757,8.387433417892344,j,1,2.981977399962489,4,67,A
14,14,switch/standard,j,f,A,25,113,8.045214428,27.52140038259675,j,1,1.3214126000530086,4,68,A
14,5,switch/standard,j,f,A,10,140,-16.71390068,50.111230393533226,j,1,1.073414899990894,4,69,A
14,6,switch/standard,j,f,B,17,30,-3.854444584,-37.8392214,f,1,0.6742996000102721,4,70,B
14,3,switch/standard,j,f,A,10,85,-26.47077232,11.92758930596587,j,1,0.9970486999955028,4,71,A
14,4,switch/standard,j,f,A,10,113,-23.83479794,30.479004461502832,j,1,0.8896768999984488,4,72,A
14,20,switch/standard,j,f,A,33,140,26.14711175410772,43.96860584938808,j,1,0.834770200017374,4,73,A
14,24,switch/standard,j,f,B,40,113,37.71162000489743,24.31290640287821,f,1,2.141856700007338,4,74,B
14,22,switch/standard,j,f,B,40,57,41.88083319458841,-14.98800492,f,1,0.6609055000008084,4,75,B
14,11,switch/standard,j,f,B,25,30,13.264524555129096,-38.2203846,f,1,0.6395531999878585,4,76,B
14,18,switch/standard,j,f,B,33,85,26.821232143487904,6.976824754974014,f,1,0.7618509000167251,4,77,B
14,23,switch/standard,j,f,B,40,85,38.21996555398914,5.057706707981728,f,1,0.5767013999866322,4,78,B
14,15,switch/standard,j,f,A,25,140,12.129448921922751,51.77476957,j,1,0.7031520000309683,4,79,A
14,12,switch/standard,j,f,B,25,57,9.177647168036223,-16.07892918,f,1,0.5116583000053652,4,80,B
14,9,switch/standard,j,f,A,17,113,-5.541832691,31.07890857909637,j,1,2.6086907999706455,5,81,A
14,10,switch/standard,j,f,A,17,140,-1.732665378,46.70107673091564,j,1,0.5881185999605805,5,82,A
14,18,switch/standard,j,f,B,33,85,26.821232143487904,6.976824754974014,f,1,0.514768999943044,5,83,B
14,16,switch/standard,j,f,B,33,30,30.19684495481618,-38.42373928,f,1,0.6106631000293419,5,84,B
14,12,switch/standard,j,f,B,25,57,9.177647168036223,-16.07892918,f,1,0.5756543999887072,5,85,B
14,14,switch/standard,j,f,A,25,113,8.045214428,27.52140038259675,j,1,0.6939258999773301,5,86,A
14,4,switch/standard,j,f,A,10,113,-23.83479794,30.479004461502832,j,1,0.6128249000175856,5,87,A
14,2,switch/standard,j,f,A,10,57,-24.53495333,-12.0763604,j,1,3.7778114000102505,5,88,A
14,8,switch/standard,j,f,A,17,85,-8.995342757,8.387433417892344,j,1,1.1733884999994189,5,89,A
14,11,switch/standard,j,f,B,25,30,13.264524555129096,-38.2203846,f,1,0.6514667000155896,5,90,B
14,23,switch/standard,j,f,B,40,85,38.21996555398914,5.057706707981728,f,1,0.9100866999942808,5,91,B
14,24,switch/standard,j,f,B,40,113,37.71162000489743,24.31290640287821,f,1,2.693630199995823,5,92,B
14,15,switch/standard,j,f,A,25,140,12.129448921922751,51.77476957,j,1,0.7412601999822073,5,93,A
14,3,switch/standard,j,f,A,10,85,-26.47077232,11.92758930596587,j,1,4.157321400009096,5,94,A
14,6,switch/standard,j,f,B,17,30,-3.854444584,-37.8392214,f,1,0.6808662000112236,5,95,B
14,17,switch/standard,j,f,B,33,57,26.21866752665977,-14.79865055,f,1,5.187648299965076,5,96,B
14,21,switch/standard,j,f,B,40,30,45.13982813678688,-35.30081098,f,1,0.6298417000216432,5,97,B
14,20,switch/standard,j,f,A,33,140,26.14711175410772,43.96860584938808,j,1,11.313475799979642,5,98,A
14,22,switch/standard,j,f,B,40,57,41.88083319458841,-14.98800492,f,1,1.0911714000394568,5,99,B
14,5,switch/standard,j,f,A,10,140,-16.71390068,50.111230393533226,j,1,0.715423199988436,5,100,A
15,4,standard/switch,f,j,A,10,113,-23.83479794,30.479004461502832,f,1,5.346609300002456,1,1,A
15,11,standard/switch,f,j,B,25,30,13.264524555129096,-38.2203846,j,1,1.6383432000293396,1,2,B
15,6,standard/switch,f,j,B,17,30,-3.854444584,-37.8392214,j,1,1.0247701000189409,1,3,B
15,8,standard/switch,f,j,A,17,85,-8.995342757,8.387433417892344,f,1,2.188761400000658,1,4,A
15,18,standard/switch,f,j,B,33,85,26.821232143487904,6.976824754974014,f,0,2.0173224000027403,1,5,A
15,9,standard/switch,f,j,A,17,113,-5.541832691,31.07890857909637,f,1,2.859729400021024,1,6,A
15,21,standard/switch,f,j,B,40,30,45.13982813678688,-35.30081098,j,1,1.1737006999901496,1,7,B
15,10,standard/switch,f,j,A,17,140,-1.732665378,46.70107673091564,f,1,1.5781414000084624,1,8,A
15,17,standard/switch,f,j,B,33,57,26.21866752665977,-14.79865055,j,1,1.151299300021492,1,9,B
15,5,standard/switch,f,j,A,10,140,-16.71390068,50.111230393533226,f,1,1.1908045999589376,1,10,A
15,24,standard/switch,f,j,B,40,113,37.71162000489743,24.31290640287821,j,1,1.0270724999718368,1,11,B
15,22,standard/switch,f,j,B,40,57,41.88083319458841,-14.98800492,j,1,1.5192401999956928,1,12,B
15,14,standard/switch,f,j,A,25,113,8.045214428,27.52140038259675,f,1,2.407554199977312,1,13,A
15,16,standard/switch,f,j,B,33,30,30.19684495481618,-38.42373928,j,1,1.5622098000021651,1,14,B
