163.6229 	INFO 	Loaded monitor calibration from ['2026_02_17 12:34']
164.9749 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000015A2FDA36D0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000015A2FDA3670>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0.6549, 0.6549, 0.6549]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000015A2FDA32E0>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000015A32AC1A20>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1680, 1050]), stencilBits=0, stereo=False, title='PsychoPy', units='pix', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
164.9750 	EXP 	window1: backgroundImage = ''
164.9750 	EXP 	window1: backgroundFit = 'none'
164.9754 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000015A2FDA25F0>
164.9756 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000015A2FDA25F0>
164.9932 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000015A2FDA25F0>
164.9938 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000015A2FDA25F0>
165.0540 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000015A2FDA25F0>
165.0542 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000015A2FDA25F0>
165.0554 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000015A2FDA25F0>
165.0560 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000015A2FDA25F0>
165.1011 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
165.1011 	EXP 	window1: recordFrameIntervals = False
165.2654 	EXP 	window1: recordFrameIntervals = True
165.4489 	EXP 	Screen (0) actual frame rate measured at 60.00Hz
165.4490 	EXP 	window1: recordFrameIntervals = False
165.4490 	EXP 	window1: mouseVisible = True
169.8820 	INFO 	keyboard.Keyboard is using iohub backend.
169.8820 	INFO 	keyboard.Keyboard is using iohub backend.
169.8821 	INFO 	keyboard.Keyboard is using iohub backend.
169.8821 	INFO 	keyboard.Keyboard is using iohub backend.
169.8821 	INFO 	keyboard.Keyboard is using iohub backend.
169.8822 	INFO 	keyboard.Keyboard is using iohub backend.
169.8822 	INFO 	keyboard.Keyboard is using iohub backend.
169.8822 	INFO 	keyboard.Keyboard is using iohub backend.
169.8823 	INFO 	keyboard.Keyboard is using iohub backend.
169.8823 	INFO 	keyboard.Keyboard is using iohub backend.
169.8823 	INFO 	keyboard.Keyboard is using iohub backend.
169.8823 	INFO 	keyboard.Keyboard is using iohub backend.
169.8824 	INFO 	keyboard.Keyboard is using iohub backend.
169.8824 	INFO 	keyboard.Keyboard is using iohub backend.
169.8825 	INFO 	keyboard.Keyboard is using iohub backend.
169.8825 	INFO 	keyboard.Keyboard is using iohub backend.
169.8825 	INFO 	keyboard.Keyboard is using iohub backend.
169.8825 	INFO 	keyboard.Keyboard is using iohub backend.
169.8826 	INFO 	keyboard.Keyboard is using iohub backend.
169.8826 	INFO 	keyboard.Keyboard is using iohub backend.
169.8826 	INFO 	keyboard.Keyboard is using iohub backend.
169.8827 	INFO 	keyboard.Keyboard is using iohub backend.
169.8827 	INFO 	keyboard.Keyboard is using iohub backend.
169.8827 	INFO 	keyboard.Keyboard is using iohub backend.
169.8827 	INFO 	keyboard.Keyboard is using iohub backend.
169.8828 	INFO 	keyboard.Keyboard is using iohub backend.
169.8828 	INFO 	keyboard.Keyboard is using iohub backend.
169.8828 	EXP 	turtles_categorization: status = STARTED
169.8833 	EXP 	window1: mouseVisible = True
169.8834 	EXP 	window1: mouseVisible = True
169.8840 	EXP 	window1: mouseVisible = True
