28.6563 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
28.6578 	INFO 	Loaded monitor calibration from ['2023_04_13 15:13']
28.9109 	INFO 	Using renderer 'Intel(R) Iris(TM) Plus Graphics 655' for graphics
28.9109 	INFO 	OpenGL version supported by driver is 2..
28.9316 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x13d3af430>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x13d3af490>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x13d146770>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(320.0), np.float64(150.0)], screen=0, size=array([1600, 1200]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
28.9317 	EXP 	window1: backgroundImage = ''
28.9317 	EXP 	window1: backgroundFit = 'none'
28.9660 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
28.9839 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
29.0017 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
29.0198 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
29.0378 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
29.0550 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
29.0727 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
29.0910 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
29.1081 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
29.1253 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
29.1434 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
29.1621 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
29.1800 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
29.1979 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
