28.3309 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
28.3322 	INFO 	Loaded monitor calibration from ['2023_04_13 15:13']
28.5696 	INFO 	Using renderer 'Intel(R) Iris(TM) Plus Graphics 655' for graphics
28.5696 	INFO 	OpenGL version supported by driver is 2..
28.5901 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x1402420e0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x140242140>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x140031a20>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(560.0), np.float64(240.0)], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
28.5901 	EXP 	window1: backgroundImage = ''
28.5902 	EXP 	window1: backgroundFit = 'none'
28.6246 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
28.6435 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
28.6612 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
28.6792 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
28.6971 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
28.7143 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
28.7322 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
28.7502 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
28.7673 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
28.7844 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
28.8022 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
28.8199 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
28.8376 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
28.8555 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
28.8735 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
28.8918 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
28.9101 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
28.9277 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
28.9453 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
28.9649 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
28.9830 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
28.9835 	DEBUG 	Uploading Texture Font fontname to graphics card
28.9864 	DEBUG 	Upload of Texture Font fontname complete
29.0135 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
29.0317 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
29.0499 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
29.0502 	DEBUG 	Uploading Texture Font fontname to graphics card
29.0509 	DEBUG 	Upload of Texture Font fontname complete
29.0537 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
29.0537 	EXP 	window1: recordFrameIntervals = False
29.4439 	EXP 	window1: recordFrameIntervals = True
29.4905 	EXP 	Screen (0) actual frame rate measured at 234.11Hz
29.4906 	EXP 	window1: recordFrameIntervals = False
29.5167 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
29.5353 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
29.5536 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
29.5721 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
29.5908 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
29.6096 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
29.6276 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
29.6461 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
29.6645 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
29.6830 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
29.6835 	DEBUG 	Uploading Texture Font fontname to graphics card
29.6868 	DEBUG 	Upload of Texture Font fontname complete
29.7481 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
33.5241 	INFO 	keyboard.Keyboard is using iohub backend.
33.5241 	EXP 	turtles_categorization: status = STARTED
0.1037 	EXP 	Created unnamed Circle = Circle(__class__=<class 'psychopy.visual.circle.Circle'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.5, name='unnamed Circle', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
0.1224 	INFO 	Keyboard events cleared
0.1519 	EXP 	Created unnamed Circle = Circle(__class__=<class 'psychopy.visual.circle.Circle'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.5, name='unnamed Circle', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
0.2008 	EXP 	Created unnamed Circle = Circle(__class__=<class 'psychopy.visual.circle.Circle'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.5, name='unnamed Circle', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
0.2667 	EXP 	Created unnamed Circle = Circle(__class__=<class 'psychopy.visual.circle.Circle'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.5, name='unnamed Circle', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
