54.3682 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
54.3698 	INFO 	Loaded monitor calibration from ['2023_04_13 15:13']
54.6288 	INFO 	Using renderer 'Intel(R) Iris(TM) Plus Graphics 655' for graphics
54.6288 	INFO 	OpenGL version supported by driver is 2..
54.6497 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x14021f430>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x14021f490>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x14014a740>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(320.0), np.float64(150.0)], screen=0, size=array([1600, 1200]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
54.6498 	EXP 	window1: backgroundImage = ''
54.6498 	EXP 	window1: backgroundFit = 'none'
54.6907 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
54.7102 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
54.7281 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
54.7463 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
54.7644 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
54.7817 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
54.7995 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
54.8176 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
54.8347 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
54.8518 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
54.8697 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
54.8875 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
54.9052 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
54.9230 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
54.9406 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
54.9585 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
54.9764 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
54.9936 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
55.0109 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
55.0291 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
55.0463 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
55.0468 	DEBUG 	Uploading Texture Font fontname to graphics card
55.0500 	DEBUG 	Upload of Texture Font fontname complete
55.0781 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
55.0969 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
55.1151 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
55.1156 	DEBUG 	Uploading Texture Font fontname to graphics card
55.1168 	DEBUG 	Upload of Texture Font fontname complete
55.1196 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
55.1197 	EXP 	window1: recordFrameIntervals = False
55.5668 	EXP 	window1: recordFrameIntervals = True
55.6577 	EXP 	Screen (0) actual frame rate measured at 120.38Hz
55.6577 	EXP 	window1: recordFrameIntervals = False
55.6842 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
55.7026 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
55.7212 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
55.7399 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
55.7585 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
55.7773 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
55.7952 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
55.8138 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
55.8326 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
55.8514 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
55.8520 	DEBUG 	Uploading Texture Font fontname to graphics card
55.8555 	DEBUG 	Upload of Texture Font fontname complete
55.9152 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
59.9487 	INFO 	keyboard.Keyboard is using iohub backend.
59.9488 	EXP 	turtles_categorization: status = STARTED
0.0557 	WARNING 	fillColorSpace parameter is deprecated. Please use colorSpace instead.
0.0558 	WARNING 	lineColorSpace parameter is deprecated. Please use colorSpace instead.
