27.4357 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
27.4365 	INFO 	Loaded monitor calibration from ['2023_04_13 15:13']
27.6603 	INFO 	Using renderer 'Intel(R) Iris(TM) Plus Graphics 655' for graphics
27.6603 	INFO 	OpenGL version supported by driver is 2..
27.6808 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x13edc2980>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x13edc29e0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x13ec9a590>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(560.0), np.float64(240.0)], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
27.6809 	EXP 	window1: backgroundImage = ''
27.6809 	EXP 	window1: backgroundFit = 'none'
27.7109 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
27.7288 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
27.7468 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
27.7650 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
27.7833 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
27.8006 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
27.8185 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
27.8366 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
27.8538 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
27.8710 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
27.8889 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
27.9068 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
27.9246 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
27.9424 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
27.9601 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
27.9779 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
27.9958 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
28.0130 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
28.0304 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
28.0487 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
28.0660 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
28.0665 	DEBUG 	Uploading Texture Font fontname to graphics card
28.0695 	DEBUG 	Upload of Texture Font fontname complete
28.0962 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
28.1145 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
28.1326 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
28.1330 	DEBUG 	Uploading Texture Font fontname to graphics card
